dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,group_type,group_value,n,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r,p05_residual,p95_residual,flags
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,73,3.26530578374446,2.412801753502905,2.006050633238937,0.3666664891655683,0.0652619882824812,-0.8405179835213703,0.6739745952070197,0.6639003726504321,-3.4114109961211874,5.979320453977823,
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,188,2.3244700218082013,1.696627201722759,1.2115631914515435,0.5450917783881488,-0.1980198266641024,-0.2814346199905746,0.753126858516045,0.7430191583828942,-3.9546967893716043,3.513593771844474,
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,108,2.4475310752915456,1.8319217787984907,1.4124802122315818,0.6161979469633561,0.3497092454054374,0.21510858212035133,0.793282840685995,0.7915256091669108,-3.3785460557790956,4.544608920976454,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,days_offset_bin,0d,188,2.2477813817521617,1.6456670552366215,1.195673233270311,0.5746131835425459,0.0014234780340503575,-0.10986580781317112,0.7652342291642641,0.7599824227912559,-3.583617503913636,3.6873363174266274,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,days_offset_bin,1d,108,2.496941441812107,1.8427505235120845,1.3308945322239025,0.6005452597394846,-0.01582508723750254,-0.01608957744259154,0.7834595830352034,0.7749694255448945,-3.8057856825531915,3.808849593735526,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,188,2.2474681564886283,1.6448376192976124,1.2018696271644922,0.5747317294253722,0.0013727698172807722,-0.1090871570551768,0.7649136416666794,0.759986931386938,-3.5822858590336475,3.6855642735570906,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,108,2.497047040694753,1.8424317028244699,1.330159034361921,0.6005114721099487,-0.015597793642522577,-0.01829975242959625,0.7837978232355943,0.7749525688579125,-3.8051282506959554,3.805619575791171,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,188,2.245183904265133,1.637842501027515,1.2110507239447752,0.5755957473028046,0.0009178349885874687,-0.1149573927610823,0.7632140763977938,0.7599770299519762,-3.5811870504540813,3.6836327096729797,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,108,2.4985191805380738,1.839795825017298,1.3211593284017016,0.6000402944925446,-0.013579853726896941,-0.014190150744551211,0.7830879952094217,0.7747349081842647,-3.7992155282247366,3.784947419912304,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,188,2.2538919771593386,1.6290264983763874,1.1761177417572917,0.5722972110567268,-0.0038373992929291233,-0.20770735200702228,0.7588152547055828,0.7568344128680584,-3.5534880768499173,3.7113121961290374,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,108,2.5412491723694473,1.8549292066271292,1.3439425109313134,0.5862429899866873,0.004466901606363595,-0.11418089237220563,0.7803439620344189,0.7686137454794849,-3.773519298470223,4.319166285035938,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,188,2.5436838247699995,1.8839158774808342,1.442194516117603,0.4552438479832863,-0.056752820441879126,-0.6412805930313776,0.6878146061559981,0.704199985741357,-3.2337972548397533,4.567313078557893,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,108,2.948907248921233,2.148913411562569,1.4432687582930899,0.442848774052519,0.11147786387573565,-0.3151628110118869,0.7007431802269128,0.6923794897622595,-3.6137877353985783,5.972983820263111,
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.263671181698845,1.5855233508914182,1.0001120614666954,0.6903444148310885,0.12783002408075048,0.15107936857245274,0.8217921145849023,0.8331501338085808,-3.3269518837007515,4.5154037821884465,
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.4196215105528336,1.8772623080772504,1.620067781070837,0.6209204420315402,-0.11789234231016239,-0.18691241934639535,0.8200296602761691,0.7944207387036838,-3.901461142394946,3.5629477725192067,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,days_offset_bin,0d,75,2.3365172774027787,1.6551251833302363,1.1228420806245722,0.6700939900369283,0.09299117612153142,0.1301225490126301,0.806299487340326,0.8189645353141372,-3.650872334460381,4.2517534492129405,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,days_offset_bin,1d,45,2.537762024388134,1.9380387231954646,1.6544609503733145,0.5829988232993994,-0.12270731684655417,-0.2881626030144995,0.8086970954708097,0.7782481331407067,-4.210912038689083,3.6083138389084435,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,75,2.3332886244423126,1.6496137765905616,1.0832164468560963,0.6710051034280774,0.0921548232351816,0.1453810704392886,0.807565643285934,0.8195507039726444,-3.6334088233606567,4.248637676456124,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,45,2.538937157870336,1.9383271097197075,1.6496560746432771,0.5826125416094565,-0.12121825513874486,-0.295658631479772,0.8086970954708097,0.777551548298303,-4.197195043749694,3.6135606170521957,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.3143065689115208,1.606831829637934,0.9410510131217764,0.6763362885963058,0.08529349219428996,-0.015273598374293762,0.8142520847964492,0.8233204721812597,-3.4968014906474867,4.23166552359479,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.550948287674694,1.9474333050936834,1.6569524813653373,0.5786540715854488,-0.10845425810909638,-0.29747797510762375,0.8102124965785032,0.7716506829373395,-4.062970285024425,3.6725685641716885,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,75,2.375080231244048,1.6254510943911074,1.1290306960325909,0.659114284076848,0.04625694140257105,-0.4055886167571172,0.8040659313463879,0.8207917374952977,-3.0389661007892776,4.361577977148161,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,45,2.665908549797711,2.0467133956713077,1.6393697762091577,0.5398218572358502,-0.027276351741264006,-0.29034172671622294,0.784318903738351,0.7351980054879992,-3.2911050084106623,4.597906416680307,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,75,2.981582164937334,2.158462666577454,1.7841558538629094,0.46278788575173146,-0.07130293773640797,-0.8957157661741437,0.7496069992139375,0.7389293957435115,-3.188769316964013,5.697648133359087,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,45,3.1495815842107917,2.515379592886956,2.1732350020222935,0.35769512697528805,0.1785224384750797,-0.4976499827514118,0.6902981480566787,0.6385184249896394,-3.783340359037181,5.967162181646259,
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.263671181698845,1.5855233508914182,1.0001120614666954,0.6903444148310885,0.12783002408075048,0.15107936857245274,0.8217921145849023,0.8331501338085808,-3.3269518837007515,4.5154037821884465,
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.4196215105528336,1.8772623080772504,1.620067781070837,0.6209204420315402,-0.11789234231016239,-0.18691241934639535,0.8200296602761691,0.7944207387036838,-3.901461142394946,3.5629477725192067,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,days_offset_bin,0d,75,2.467204349475322,1.7291039758611706,1.1816302682875128,0.632157015407707,0.06947648304439462,-0.03789659062581707,0.7698797208149671,0.7953157026293167,-3.7456853785784023,5.024852734499776,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,days_offset_bin,1d,45,2.772705292568828,2.0451345869993824,1.660687282501124,0.5022137286602993,0.1760588661524739,0.0882286634801801,0.7997364628340141,0.7561988117274886,-4.330103936095357,5.009268704880647,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,75,2.442775739550577,1.7152672708974968,1.1833276981604648,0.6394052246054374,0.06351760776941963,-0.07928364184193715,0.7755134034493586,0.7997806669975271,-3.7145566490273443,4.721252325230692,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,45,2.6742284278787545,1.9884758094752613,1.6623681279520088,0.5369450891552623,0.12807332970991994,0.045711215436100794,0.8059298412741523,0.7673076567753971,-4.186081787472903,4.77465572658947,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.3611982647181873,1.6447716626994515,1.010070958130651,0.6630874843603083,0.054497494539454815,-0.141695818757531,0.7860409922105951,0.8153930116450668,-3.632835174681193,4.58601899561859,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.5304097944262316,1.9277754168868604,1.5784039799624336,0.5854115376320517,0.06169720479184186,0.084057991831056,0.8092900785129508,0.7818684136276594,-3.9511688248814014,4.223463333485642,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,75,2.439010274945385,1.6725573684933441,1.1394276897296485,0.6405160595728716,0.037536698462277036,-0.3391256129863125,0.7907641806818525,0.815480303798702,-3.4377945700712407,5.2701564957606735,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,45,2.5523599747926315,2.025972468439149,1.5963116206704724,0.578187599407346,0.03409260217290829,-0.09316256092218467,0.7816175365463759,0.7604829033944832,-3.64462031848286,4.569798216407769,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,75,3.131799735140297,2.322186875888216,1.8924702422262323,0.40729280426573067,-0.08858649750893804,-0.9137471227954448,0.7086347618729087,0.7171300402345436,-3.3273784781300297,5.954801070511767,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,45,3.1434519637156892,2.5442109612238304,2.2313268750597537,0.36019276286157953,0.21083002754248042,-0.6018319124856948,0.6775819561529908,0.6421095642808408,-3.744858136064886,6.047846059308365,
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.263671181698845,1.5855233508914182,1.0001120614666954,0.6903444148310885,0.12783002408075048,0.15107936857245274,0.8217921145849023,0.8331501338085808,-3.3269518837007515,4.5154037821884465,
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.4196215105528336,1.8772623080772504,1.620067781070837,0.6209204420315402,-0.11789234231016239,-0.18691241934639535,0.8200296602761691,0.7944207387036838,-3.901461142394946,3.5629477725192067,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,days_offset_bin,0d,75,2.4743577200671947,1.745471528892607,1.2093119965655754,0.630020887699225,0.040997737233546626,-0.2078885631422711,0.7759686505309257,0.7938303776407104,-3.925265399310835,4.656040427964101,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,days_offset_bin,1d,45,3.007144301042809,2.1956121626932696,1.6608106033505354,0.41447690550323013,0.21410257033606092,0.1025987147223768,0.7915664742534063,0.7244033645818826,-4.2191945831966455,5.056626947778634,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,75,2.4579690565480794,1.7188870134889256,1.1548959470632019,0.6349056970033851,0.040114930650565234,-0.17442891500091395,0.7821429390746778,0.7968711704184612,-3.8159291036221132,4.383844559963392,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,45,2.8700746311131735,2.112772891309551,1.683513819029022,0.46663824408997645,0.13604166681793683,0.07912895333908843,0.7899851861410306,0.7379405388859431,-4.1061543765819,4.806438297975738,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.377405175719075,1.6300034728051649,0.9593318519107124,0.6584465775659668,0.03499861622365715,-0.21191587344268648,0.7987167781379759,0.8120756829491426,-3.564268162292685,3.867063039703743,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.672503301294371,1.9981244176783988,1.602998951026354,0.5375423236091608,0.04505653726666491,0.0013638120885435256,0.7957832425530749,0.7569738826076275,-3.9095432026340178,4.381304604438968,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,75,2.4099246668757175,1.6540436685207893,1.100000055340863,0.6490387504891338,0.024280808091058415,-0.38849269154126986,0.8002816899808624,0.8134807549680194,-3.140263793859027,4.117329429317124,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,45,2.6763145841176468,2.007115686199446,1.4026969055170113,0.5362223523316973,0.002449576901674592,-0.2889374148868278,0.7727227909142624,0.7330236678636598,-3.3538709771284334,4.702775273064423,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,0d,75,3.0152841995773945,2.210804090308538,1.8011072543871833,0.45057459417678647,-0.07672627450065907,-0.9003212133890433,0.730031374706557,0.722538761643632,-3.3478516243569016,5.718540327085092,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,ridge_alpha_100,leave_one_year_out,days_offset_bin,1d,45,3.162296354312661,2.5118400889328365,2.1229674810530206,0.35249872671576665,0.17925513194377124,-0.5854495750292985,0.6789655832513195,0.6317824414487654,-3.787298982358101,5.963020749660966,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.263671181698845,1.5855233508914182,1.0001120614666954,0.6903444148310885,0.12783002408075048,0.15107936857245274,0.8217921145849023,0.8331501338085808,-3.3269518837007515,4.5154037821884465,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.4196215105528336,1.8772623080772504,1.620067781070837,0.6209204420315402,-0.11789234231016239,-0.18691241934639535,0.8200296602761691,0.7944207387036838,-3.901461142394946,3.5629477725192067,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_year_out,days_offset_bin,0d,75,2.4307508061424477,1.7303983038242734,1.3133513029965753,0.6429466512437728,-0.003750881308660278,-0.021794182246642535,0.7875489981682857,0.8018676207896,-3.6038000283989406,4.274923276924504,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,linear_regression,leave_one_year_out,days_offset_bin,1d,45,2.9447280234056086,2.261106510244299,1.9480829228615555,0.4385308864850008,0.22519646049454242,0.24504013303018812,0.763235062240008,0.7283844962872843,-4.251890540436164,4.945296341362644,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,0d,75,2.4307454427694037,1.7179825032644256,1.2734618386421825,0.6429482268953686,0.0030153386819989276,0.06801991006394825,0.7819722214190903,0.8018529699776598,-3.575357453357451,4.058205386284348,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,days_offset_bin,1d,45,2.80594597038104,2.1765938440792914,1.886051463649724,0.4902067268460536,0.149528227024564,0.201601009767991,0.7707461807737928,0.7438639034434902,-4.255151079607167,4.700064803874337,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,days_offset_bin,0d,75,2.3877103244003655,1.6512336485901773,1.1711157851447966,0.6554791513605001,0.014627530061494216,-0.056787196110885674,0.7860125392679972,0.8098411525001404,-3.577674758473659,3.5978684324003387,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,days_offset_bin,1d,45,2.681633574823903,2.092618660881461,1.708109842658521,0.5343770682693196,0.07975243768786981,0.07034782343436508,0.7781255252982128,0.7544382905278526,-4.121768623080848,3.87795176328718,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,days_offset_bin,0d,75,2.446464956011626,1.6987766210861845,1.130982566705189,0.638315221364038,0.031313958712067894,-0.25890400702268757,0.781104406669853,0.8051353355431932,-3.3439806246770476,4.108621919813127,
any_sensor_1d,1d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,days_offset_bin,1d,45,2.6921602158736895,2.06815039162008,1.6370911285830556,0.5307143264815287,0.006969685597210606,-0.10939726668863514,0.7656069944085718,0.7292505767835822,-3.3989958040594894,4.576233220393423,
