dataset_id,window,sensor_scope,comparison_id,comparison_feature_set,feature_set,model_id,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,sensors_in_test,fold_skipped,skip_reason,rmse,mae,bias_mean,r2
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,loyo_2023,2023,2023,,177,11,Mackenzie;Yukon,HLS;Sentinel-2,False,,2.107927791674582,1.5793075639229366,1.2634719774723087,0.37427282696517794
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,loyo_2024,2024,2024,,182,6,Mackenzie;Yukon,HLS;Sentinel-2,False,,0.5495531025694143,0.40718460631335546,-0.10414352851541946,0.6060739529564523
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_1,Kolyma_2016;Kolyma_2017;Lena_2013;Lena_2019;Mackenzie_2009;Mackenzie_2012;Ob_2019;Ob_2021;Yenisey_2004;Yenisey_2010;Yenisey_2015;Yenisey_2019;Yukon_2009;Yukon_2023,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.664224360128671,2.2671699715538227,0.4711107754378373,0.4968676599100267
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_2,Kolyma_2010;Kolyma_2020;Lena_2020;Mackenzie_2011;Mackenzie_2013;Mackenzie_2019;Ob_2011;Ob_2018;Yenisey_2005;Yenisey_2009;Yenisey_2012;Yukon_2020;Yukon_2021;Yukon_2022;Yukon_2024,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.395606217601797,1.7103079783912634,0.2837052253756612,0.6188053694970241
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_3,Kolyma_2009;Kolyma_2013;Kolyma_2015;Kolyma_2021;Lena_2018;Mackenzie_2005;Mackenzie_2018;Mackenzie_2023;Mackenzie_2024;Ob_2014;Ob_2017;Yenisey_2011;Yukon_2011;Yukon_2017;Yukon_2018,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.9233510822525253,1.4739867857635403,-0.2026143507761015,0.47431005031161866
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_4,Kolyma_2019;Lena_2015;Lena_2016;Mackenzie_2015;Mackenzie_2016;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2015;Yenisey_2016;Yenisey_2018;Yenisey_2021;Yukon_2014;Yukon_2019,,,151,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.8923223286043318,1.5694489303038668,-0.5899227596543211,0.020634940486609188
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_5,Kolyma_2005;Kolyma_2018;Lena_2011;Lena_2017;Lena_2021;Mackenzie_2014;Mackenzie_2020;Ob_2005;Ob_2016;Ob_2020;Yenisey_2017;Yenisey_2020;Yukon_2010;Yukon_2015,,,151,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.4244116614389286,1.6881695833454262,0.20579005305211306,0.5967411012134562
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,159,29,Kolyma,HLS;Landsat;Sentinel-2,False,,3.828601987833572,2.979697500777425,2.7632763422743567,-0.3566834330110651
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,loro_Lena,Lena,,Lena,166,22,Lena,HLS;Landsat;Sentinel-2,False,,3.7040166492416984,2.8613148283685645,1.499090299328889,0.34864543252330504
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,144,44,Mackenzie,HLS;Landsat;Sentinel-2,False,,2.4865095518662774,2.1433010105151187,-2.1121608461454984,-3.421369767618673
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,loro_Ob,Ob,,Ob,162,26,Ob,HLS;Landsat;Sentinel-2,False,,3.556721142380666,2.896038560301144,1.9366548073102179,-0.20281482394207417
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,159,29,Yenisey,HLS;Landsat;Sentinel-2,False,,3.6563867572340483,3.131407904862751,-3.0542929631022875,-0.727195188475684
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_river_out,loro_Yukon,Yukon,,Yukon,150,38,Yukon,HLS;Landsat;Sentinel-2,False,,1.9286905824940872,1.6281980439759927,-0.6734692330053524,0.5587581930336731
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2004,2004,2004,,186,2,Yenisey,Landsat,False,,3.2173267848763683,3.115670967973628,3.115670967973628,-0.3687526136440211
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2005,2005,2005,,181,7,Kolyma;Mackenzie;Ob;Yenisey,Landsat,False,,1.2618417984605654,0.8503143397326031,-0.14558795754120726,0.7060286680754803
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2009,2009,2009,,182,6,Kolyma;Mackenzie;Yenisey;Yukon,Landsat,False,,2.1158262046281746,1.922554993312663,-1.6862364000664973,0.23753636270574996
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2010,2010,2010,,184,4,Kolyma;Yenisey;Yukon,Landsat,False,,4.749315292620146,4.090833979838424,4.090833979838424,-0.48639181210646365
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2011,2011,2011,,181,7,Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,4.364553741116961,3.0215463646998972,2.8382106991113787,0.4125757466357428
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2012,2012,2012,,185,3,Mackenzie;Yenisey,Landsat,False,,2.027554799719955,2.000199941370955,-0.5060896641119962,0.3671090285185282
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2013,2013,2013,,184,4,Kolyma;Lena;Mackenzie,Landsat,False,,0.8218517237175281,0.5708226629573883,-0.3885396750493242,0.937585653523306
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2014,2014,2014,,185,3,Mackenzie;Ob;Yukon,Landsat,False,,2.791818290282323,1.8646298314852998,1.8646298314852998,0.7870811500831839
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2015,2015,2015,,181,7,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,1.935326597090852,1.5826956227497082,-0.22417600949348473,0.49673970924384236
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2016,2016,2016,,173,15,Kolyma;Lena;Mackenzie;Ob;Yenisey,HLS;Landsat,False,,1.8511334341900552,1.5080023583333337,-0.2963490671254429,0.2688140156908181
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2017,2017,2017,,170,18,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat,False,,2.4510282355471786,1.7679083587124302,-0.5358885840749052,0.218170481479096
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2018,2018,2018,,163,25,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.1511185725822233,1.8572022376461428,-0.44467732343083904,0.41126679522314846
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2019,2019,2019,,164,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Sentinel-2,False,,2.207815284042134,1.6894840955678294,0.2043482810159991,0.6586968917981675
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2020,2020,2020,,169,19,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.7852847875487026,1.3293108001160363,-0.281534748097517,0.6597627002689722
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2021,2021,2021,,171,17,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.1591958752132068,1.8454738146420688,-1.5567185795531249,-0.392416457862347
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2022,2022,2022,,178,10,Mackenzie;Yukon,HLS;Sentinel-2,False,,2.045929980671325,1.5744244134872212,0.8792594670151945,0.5633716565128029
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2023,2023,2023,,177,11,Mackenzie;Yukon,HLS;Sentinel-2,False,,2.11357685122431,1.5779837619664152,1.2364234421232927,0.37091454637180377
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,loyo_2024,2024,2024,,182,6,Mackenzie;Yukon,HLS;Sentinel-2,False,,0.5567668790042746,0.39741918481311794,-0.16671214395614542,0.5956642387805737
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,river_year_gkf_1,Kolyma_2016;Kolyma_2017;Lena_2013;Lena_2019;Mackenzie_2009;Mackenzie_2012;Ob_2019;Ob_2021;Yenisey_2004;Yenisey_2010;Yenisey_2015;Yenisey_2019;Yukon_2009;Yukon_2023,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.648089145589372,2.2446148164938946,0.4885720588005022,0.5029433985705507
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,river_year_gkf_2,Kolyma_2010;Kolyma_2020;Lena_2020;Mackenzie_2011;Mackenzie_2013;Mackenzie_2019;Ob_2011;Ob_2018;Yenisey_2005;Yenisey_2009;Yenisey_2012;Yukon_2020;Yukon_2021;Yukon_2022;Yukon_2024,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.415723510512395,1.7236885022373782,0.2941733597568207,0.6123762637149304
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,river_year_gkf_3,Kolyma_2009;Kolyma_2013;Kolyma_2015;Kolyma_2021;Lena_2018;Mackenzie_2005;Mackenzie_2018;Mackenzie_2023;Mackenzie_2024;Ob_2014;Ob_2017;Yenisey_2011;Yukon_2011;Yukon_2017;Yukon_2018,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.8912622540857016,1.4377697945545245,-0.2196214519028544,0.49170474947673315
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,river_year_gkf_4,Kolyma_2019;Lena_2015;Lena_2016;Mackenzie_2015;Mackenzie_2016;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2015;Yenisey_2016;Yenisey_2018;Yenisey_2021;Yukon_2014;Yukon_2019,,,151,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.8930456223436685,1.5612407826224999,-0.6248409159294124,0.01988612091859443
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,river_year_groupkfold,river_year_gkf_5,Kolyma_2005;Kolyma_2018;Lena_2011;Lena_2017;Lena_2021;Mackenzie_2014;Mackenzie_2020;Ob_2005;Ob_2016;Ob_2020;Yenisey_2017;Yenisey_2020;Yukon_2010;Yukon_2015,,,151,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.4343934285093747,1.692340646814438,0.2251836705662707,0.5934136772487446
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,159,29,Kolyma,HLS;Landsat;Sentinel-2,False,,3.752205130080512,2.9151857375179606,2.677252773238702,-0.30308044200330175
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,loro_Lena,Lena,,Lena,166,22,Lena,HLS;Landsat;Sentinel-2,False,,3.7422913920845473,2.8689906498978597,1.5659746342430063,0.335114588666827
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,144,44,Mackenzie,HLS;Landsat;Sentinel-2,False,,2.4886330521852766,2.145772970834833,-2.111268016285044,-3.428924767078829
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,loro_Ob,Ob,,Ob,162,26,Ob,HLS;Landsat;Sentinel-2,False,,3.564528202015943,2.90386963528728,1.9855258626079015,-0.20810101466376452
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,159,29,Yenisey,HLS;Landsat;Sentinel-2,False,,3.6066108293820145,3.0888248210049793,-2.9999040787336684,-0.6804892149362052
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_river_out,loro_Yukon,Yukon,,Yukon,150,38,Yukon,HLS;Landsat;Sentinel-2,False,,1.9502656052110654,1.64928957944944,-0.6867644265345532,0.548831201061975
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2004,2004,2004,,186,2,Yenisey,Landsat,False,,2.9298223498139255,2.7519727871106916,2.7519727871106916,-0.13505573573146346
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2005,2005,2005,,181,7,Kolyma;Mackenzie;Ob;Yenisey,Landsat,False,,1.2431314435890282,0.8674605795808217,-0.1189047150440304,0.7146819385231826
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2009,2009,2009,,182,6,Kolyma;Mackenzie;Yenisey;Yukon,Landsat,False,,1.955221632406309,1.68969228759031,-1.5592793250126922,0.34889483490625284
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2010,2010,2010,,184,4,Kolyma;Yenisey;Yukon,Landsat,False,,5.108539126501902,4.258865426934776,4.258865426934776,-0.7197477434596913
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2011,2011,2011,,181,7,Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,4.804108635088666,3.3262494873216464,3.065276962876631,0.28829859716240336
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2012,2012,2012,,185,3,Mackenzie;Yenisey,Landsat,False,,2.1015216382299973,2.0433472801416053,-0.9341443763451057,0.32008999720253106
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2013,2013,2013,,184,4,Kolyma;Lena;Mackenzie,Landsat,False,,0.9028849467927264,0.7374257060562099,-0.022450245206825148,0.9246709810319464
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2014,2014,2014,,185,3,Mackenzie;Ob;Yukon,Landsat,False,,3.0709067305776556,2.020176454621351,1.711241530823914,0.7423838604651116
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2015,2015,2015,,181,7,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Landsat,False,,1.6393633368565843,1.2823480782510555,-0.35196618544151087,0.6388941116561144
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2016,2016,2016,,173,15,Kolyma;Lena;Mackenzie;Ob;Yenisey,HLS;Landsat,False,,1.7073754301369692,1.4336317669697523,-0.45056558896717386,0.37797124274703153
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2017,2017,2017,,170,18,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat,False,,2.4116070438772232,1.775019633436191,-0.37257039563152117,0.2431173983606406
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2018,2018,2018,,163,25,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.217037629930633,1.9327725296159803,-0.3973999915045869,0.37463156042507584
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2019,2019,2019,,164,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Sentinel-2,False,,2.2930034213323327,1.6700201793239522,0.23169013113224549,0.6318505315134195
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2020,2020,2020,,169,19,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.753634222129671,1.4052637080649537,-0.20124737258062014,0.6717196116573231
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2021,2021,2021,,171,17,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.03834569586528,1.7611809356177228,-1.4747356648788814,-0.24091131710248748
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2022,2022,2022,,178,10,Mackenzie;Yukon,HLS;Sentinel-2,False,,2.101420400252108,1.636055022595984,0.7184263561095952,0.5393656937848684
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2023,2023,2023,,177,11,Mackenzie;Yukon,HLS;Sentinel-2,False,,2.1309410694044497,1.593841001331831,1.0091082986844384,0.3605355069555254
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,loyo_2024,2024,2024,,182,6,Mackenzie;Yukon,HLS;Sentinel-2,False,,0.8025139808657346,0.6092668978216249,-0.6092668978216249,0.15995880483452685
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,river_year_gkf_1,Kolyma_2016;Kolyma_2017;Lena_2013;Lena_2019;Mackenzie_2009;Mackenzie_2012;Ob_2019;Ob_2021;Yenisey_2004;Yenisey_2010;Yenisey_2015;Yenisey_2019;Yukon_2009;Yukon_2023,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.6268439350687633,2.139700533199165,0.593242351697987,0.5108870217986893
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,river_year_gkf_2,Kolyma_2010;Kolyma_2020;Lena_2020;Mackenzie_2011;Mackenzie_2013;Mackenzie_2019;Ob_2011;Ob_2018;Yenisey_2005;Yenisey_2009;Yenisey_2012;Yukon_2020;Yukon_2021;Yukon_2022;Yukon_2024,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.5957345235541944,1.8511438248833383,0.36937649537845385,0.5524552591980428
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,river_year_gkf_3,Kolyma_2009;Kolyma_2013;Kolyma_2015;Kolyma_2021;Lena_2018;Mackenzie_2005;Mackenzie_2018;Mackenzie_2023;Mackenzie_2024;Ob_2014;Ob_2017;Yenisey_2011;Yukon_2011;Yukon_2017;Yukon_2018,,,150,38,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.8092676709218432,1.3993019286284936,-0.3463904471363071,0.5348230489670172
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,river_year_gkf_4,Kolyma_2019;Lena_2015;Lena_2016;Mackenzie_2015;Mackenzie_2016;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2015;Yenisey_2016;Yenisey_2018;Yenisey_2021;Yukon_2014;Yukon_2019,,,151,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,1.9274869554639633,1.5800550097917565,-0.8610814475839238,-0.016101922735487495
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,river_year_groupkfold,river_year_gkf_5,Kolyma_2005;Kolyma_2018;Lena_2011;Lena_2017;Lena_2021;Mackenzie_2014;Mackenzie_2020;Ob_2005;Ob_2016;Ob_2020;Yenisey_2017;Yenisey_2020;Yukon_2010;Yukon_2015,,,151,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,HLS;Landsat;Sentinel-2,False,,2.552779615852625,1.7479829527994633,0.3766977964678919,0.5529069922186834
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,159,29,Kolyma,HLS;Landsat;Sentinel-2,False,,3.255049289494434,2.455145397363268,2.068961879577975,0.019351836842095738
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,loro_Lena,Lena,,Lena,166,22,Lena,HLS;Landsat;Sentinel-2,False,,4.004312206802508,2.9496593150598325,1.9565319431912747,0.23874972116989224
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,144,44,Mackenzie,HLS;Landsat;Sentinel-2,False,,2.4851237257957615,2.146865132615155,-2.0891294244873713,-3.416442746918105
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,loro_Ob,Ob,,Ob,162,26,Ob,HLS;Landsat;Sentinel-2,False,,3.6463005058748323,2.9773929969382875,2.286284305618958,-0.26416585009168214
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,159,29,Yenisey,HLS;Landsat;Sentinel-2,False,,3.2846827317992804,2.8001295941218904,-2.635162240034355,-0.3938756118837292
any_sensor_0d,0d,any_sensor,any_sensor_0d__O1_quality_only,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_river_out,loro_Yukon,Yukon,,Yukon,150,38,Yukon,HLS;Landsat;Sentinel-2,False,,2.0841303505753643,1.7697215741768215,-0.7413169826065948,0.4847698239023468
