ablation_id,sample_scope,model_id,feature_set,target_scale,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,rmse,mae,bias_mean,r2,rmse_log_space,mae_log_space
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8467615958224224,2.4656051760005595,-0.00029690889401007075,0.4322254082221113,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3943463385999593,2.53791338720883,1.405070898993632,0.26776583368740237,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.964972481996352,2.884463049156906,1.9959787948944792,0.2735560697131024,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.495503343455843,2.0072532064867805,-0.1072916072854416,0.5134340260677267,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.916547759793953,2.2166877144254356,0.03999838567954006,0.21091967482413732,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4260641832458893,2.4107720271934636,0.6936287752325407,0.4437599265456811,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6862929981435193,2.2134021898705263,-0.35607784011227084,0.3313995119528649,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1995486311312695,1.8339547931602507,-0.6010565146539434,0.027979346805910632,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3481182031442933,1.9581708679593728,-0.1526749124607391,0.20458892194639666,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.574506958053278,2.2275895017697325,-0.3055416684898735,0.07324684438720663,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7698096888459465,2.2111296416288546,-0.019415908407170262,0.4440691512735595,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.168278106020718,1.7944371671358028,-0.03053616201425511,0.45748109601722287,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3564917323887924,1.9925636818914352,-0.7877812874326731,-0.05847462076273002,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.365828731846597,1.9205795258062472,-0.7822483656073808,0.41615576677976673,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.6873687724847146,1.4589531930852153,-0.5828140288977768,0.5683150937270323,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.4209845274876294,2.35247361501523,-2.35247361501523,-6.645033585079944,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.251086675984457,1.8969056451240491,-0.15960727383412396,0.481108636845036,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.245548397698668,2.4964087686553835,0.5101215118254142,0.3914536897591686,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.600401900298162,2.083553606480244,0.06991114594502569,0.4765073724005068,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.77462820447398,2.339974746280632,-0.5674801891617167,0.1916504999781291,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4720613166965073,1.8167821023500188,0.19122840353448536,0.49923589350579656,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,4.367648433634725,3.5509965924326488,3.447341255153141,-1.0774164076131236,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.6547831914413598,2.63296607728843,1.773003602516402,0.29072914355846535,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.8895905827921133,2.7089802626172967,-2.7089802626172967,-5.889092025187824,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.349460033670022,2.7148843333490333,1.9567781327763698,-0.5675716077499349,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,2.465042173095162,1.883952061392525,-1.649893595911733,0.21713226218616144,,
A2,same_sample_common_subset,ridge_alpha_0.1,F2_q_season,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.4997039059644495,2.1220828007576675,-0.9025918837406578,0.4263486468118569,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0646255404842,1.8303711085569012,-0.3133323777229114,0.5140585245759606,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.317264140977428,1.9946331192990205,-0.6462632302470734,0.5279853226573827,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1473899941494974,1.7658399226526809,0.034132039734454986,0.4904380789981837,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.80601150455405,2.337892241501756,1.5391430130526877,0.3012893393596817,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.5131917635244498,0.5131917635244498,-0.5131917635244498,,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.849207799599814,2.4667631609395326,0.0030651502711019044,0.4312492189365398,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.397406704866803,2.541630432457356,1.4074361012073424,0.26644486362364106,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.968768596950497,2.886883711117784,1.997972890400903,0.2721643905570903,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4962916672001403,2.0074385270055877,-0.10790594606040009,0.5131265673771974,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9126460912915064,2.2153922452625343,0.039115418568562786,0.21302947777519976,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4269973970858407,2.4115894220386354,0.693391993321868,0.44345686063458756,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6851137853401483,2.2125820262359674,-0.3579636014821197,0.331986379586404,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.193743622768557,1.829078396372556,-0.602345162879564,0.033103254532625526,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3454226898005963,1.9567599058703762,-0.15296034251141585,0.20641405200143448,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5722702900372743,2.2248695755602763,-0.3062872035426493,0.07485642537489856,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.769835027909035,2.210966222734189,-0.02001308312658671,0.4440589795774025,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1678759526989553,1.7933463774031304,-0.03067046829311904,0.45768232070890713,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3540540556464906,1.9898840597929048,-0.7867471189078529,-0.056285871806787124,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.3668881961366712,1.9206655477451064,-0.781932735125073,0.41563273600426764,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.689510867640177,1.460177110447597,-0.5829571131175474,0.5672183600243301,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.4249099738582074,2.3566558418659347,-2.3566558418659347,-6.66984539087829,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.249189789740735,1.8954295854679053,-0.1599811155084041,0.48198275972676097,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2475433516466055,2.497912094212599,0.5097372859722661,0.3907053447468025,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.602016188831213,2.0842819286684278,0.0700203649035215,0.47585721870828745,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7720639057163012,2.337825068979122,-0.5694407218849565,0.19314395539406115,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.471376192838964,1.8160738557910805,0.19366547858651473,0.49951342537082744,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,4.33235513266408,3.5177556782250283,3.4120134625129035,-1.0439784362820532,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.659808696735291,2.635388070507538,1.7789249686242568,0.2887772383976973,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.887914155433565,2.707762109709663,-2.707762109709663,-5.881100780851435,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.350496295335319,2.716234304484225,1.963100480978454,-0.5685417137553399,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,2.462304869880378,1.881719958446271,-1.6449091370686066,0.2188699659728871,,
A2,same_sample_common_subset,ridge_alpha_1,F2_q_season,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.502258647967581,2.1247259232371105,-0.904956660754325,0.42517548377989267,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.072897895608868,1.870190088293807,-0.35383091587066656,0.5101566705859923,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.337944468104561,2.0170115534382416,-0.6440061234269,0.5195227780157237,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1482897855622736,1.7629927401183987,0.030685795453969194,0.4900109600291892,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8068693855133118,2.3699451369563405,1.547500831193728,0.3008620408973479,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.49787948303083684,0.49787948303083684,-0.49787948303083684,,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.873264386538275,2.4773084929623708,0.03548396652510384,0.42160445819065473,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.427059961733466,2.5770463240640367,1.430254829623515,0.2535837433471435,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.005345874538435,2.910034681582573,2.0172165782474014,0.25868669666421895,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5052212183695337,2.010348520563176,-0.1139029130274254,0.5096371216724545,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.877847893746595,2.2030241090803457,0.03053671696124464,0.23172146147917083,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4372439376306145,2.4191981029929797,0.6908252806135685,0.4401238162933926,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.675960982960002,2.2065897558404175,-0.37610706677980793,0.33653276111742525,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1408556902787748,1.78850593909768,-0.614906086881887,0.0791621907686918,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.321344631670816,1.9432979007527416,-0.15600012514303502,0.22262428776836363,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.552477819589411,2.1989435238686235,-0.31369602467802415,0.08903878398929788,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.771465056317109,2.2094024848757976,-0.02565878156777816,0.44340445229081193,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1653787836256173,1.782922814641542,-0.032203155032892374,0.45893098897499573,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.332274572030074,1.9686480142922822,-0.7773781657294517,-0.03683097519376166,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.3778922170584407,1.921853339366654,-0.7791541987481068,0.4101864816893841,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.7106301170616367,1.4721479072569668,-0.584446056358548,0.5563310082996067,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.4621432030718977,2.3958876158988667,-2.3958876158988667,-6.90718659343227,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2342491638398094,1.8865266222106711,-0.16364283280615197,0.48884193751025984,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2673063495136945,2.5137101675666904,0.5064280857195929,0.38326702781618394,,
A2,same_sample_common_subset,ridge_alpha_10,F2_q_season,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6183415213516934,2.0912749804047164,0.07108373596258193,0.469259528507298,,
