window_id,metric,river,analysis_cohort,n_years,year_min,year_max,value_mean,value_median,slope_ols_per_year,slope_ols_p_value,slope_ols_r2,slope_theilsen_per_year,kendall_tau,kendall_p_value,trend_direction,trend_strength,detectable_trend,confidence_caveat
fixed_may_july_reference,window_fraction_of_annual,Mackenzie,core_2003_2024,22,2003,2024,0.5119224077411033,0.5200833836697449,-0.0010425263684244377,0.4427707794302538,0.02974654151907908,-0.0011178005516502478,-0.1341991341991342,0.4020304086977944,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_start_doy,Mackenzie,core_2003_2024,22,2003,2024,121.27272727272727,121.0,0.003387916431394692,0.8311103531103068,0.00232919254658385,0.0,0.040291148201269014,0.8249655688349901,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_end_doy,Mackenzie,core_2003_2024,22,2003,2024,212.27272727272728,212.0,0.003387916431394692,0.8311103531103069,0.002329192546583849,0.0,0.040291148201269014,0.8249655688349901,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_peak_q_doy,Mackenzie,core_2003_2024,22,2003,2024,147.5909090909091,144.5,-0.2693393562958781,0.5284256049951264,0.02016672520919092,-0.25,-0.14474937289114917,0.3508159294062424,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_length_days,Mackenzie,core_2003_2024,22,2003,2024,92.0,92.0,0.0,,,0.0,,,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_flux_TgC,Ob,core_2003_2024,22,2003,2024,2.230793237006589,2.26788241681766,0.008990635555701846,0.41538118859680173,0.03343246787197393,0.010806308201116086,0.14285714285714285,0.3711989339777388,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_fraction_of_annual,Ob,core_2003_2024,22,2003,2024,0.5445741109992164,0.5499824147730655,-0.0013274839556198367,0.45320646034554957,0.028429139930396915,-0.002222406467534299,-0.1774891774891775,0.26275316600189397,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_start_doy,Ob,core_2003_2024,22,2003,2024,121.27272727272727,121.0,0.003387916431394692,0.8311103531103068,0.00232919254658385,0.0,0.040291148201269014,0.8249655688349901,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_end_doy,Ob,core_2003_2024,22,2003,2024,212.27272727272728,212.0,0.003387916431394692,0.8311103531103069,0.002329192546583849,0.0,0.040291148201269014,0.8249655688349901,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_peak_q_doy,Ob,core_2003_2024,22,2003,2024,149.13636363636363,146.5,-0.1293054771315641,0.6209671061975448,0.012456327083039889,-0.07142857142857142,-0.07097455075989333,0.6501765935071737,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_length_days,Ob,core_2003_2024,22,2003,2024,92.0,92.0,0.0,,,0.0,,,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_flux_TgC,Yenisey,core_2003_2024,14,2007,2024,3.0097177959384345,2.9934165545913953,-0.013212048316097971,0.6427596665167508,0.018516361462230332,-0.01683475073307777,-0.16483516483516486,0.4505630133066889,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_fraction_of_annual,Yenisey,core_2003_2024,14,2007,2024,0.7674480960284038,0.7747658903945867,-0.0035637577693885835,0.12269596989616945,0.18684259725977884,-0.004013993893504116,-0.2967032967032967,0.15716301603764402,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_start_doy,Yenisey,core_2003_2024,14,2007,2024,121.35714285714286,121.0,0.009044862518089726,0.7331140928815111,0.010049847242321917,0.0,0.07813453848974924,0.7388826803635273,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_end_doy,Yenisey,core_2003_2024,14,2007,2024,212.35714285714286,212.0,0.009044862518089726,0.7331140928815111,0.010049847242321917,0.0,0.07813453848974924,0.7388826803635273,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_peak_q_doy,Yenisey,core_2003_2024,14,2007,2024,151.71428571428572,153.0,0.005426917510853813,0.9866603041991867,2.4285132059309935e-05,0.0625,0.04469901562676742,0.8257210403822366,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_length_days,Yenisey,core_2003_2024,14,2007,2024,92.0,92.0,0.0,,,0.0,,,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_flux_TgC,Yukon,core_2003_2024,22,2003,2024,0.8492008590831465,0.8237245247704178,0.002825516478449223,0.7008052878638041,0.007539875612931992,0.005743772323027326,0.10822510822510822,0.5030535233842987,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_fraction_of_annual,Yukon,core_2003_2024,22,2003,2024,0.6038565314687332,0.5988250082444092,-0.0070720687212212485,0.007232414346764596,0.308956893258925,-0.00542002530641998,-0.3852813852813853,0.01182947469159795,decreasing,moderate,True,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_start_doy,Yukon,core_2003_2024,22,2003,2024,121.27272727272727,121.0,0.003387916431394692,0.8311103531103068,0.00232919254658385,0.0,0.040291148201269014,0.8249655688349901,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_end_doy,Yukon,core_2003_2024,22,2003,2024,212.27272727272728,212.0,0.003387916431394692,0.8311103531103069,0.002329192546583849,0.0,0.040291148201269014,0.8249655688349901,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_peak_q_doy,Yukon,core_2003_2024,22,2003,2024,152.6818181818182,150.5,-0.04121964991530209,0.9303903327624518,0.00039111154429318054,-0.10526315789473684,-0.03485913237440014,0.8213157767820121,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
fixed_may_july_reference,window_length_days,Yukon,core_2003_2024,22,2003,2024,92.0,92.0,0.0,,,0.0,,,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_flux_TgC,Kolyma,core_2003_2024,19,2003,2024,0.4438835536589834,0.4187398411843227,-0.005227086094676139,0.41968296664151816,0.038677023000183365,-0.0059977354736567845,-0.20467836257309938,0.2377832201095029,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_fraction_of_annual,Kolyma,core_2003_2024,19,2003,2024,0.5588285021877816,0.6078837878531359,-0.004780088153173728,0.3717547393419154,0.04717395227856799,-0.0057887255917949965,-0.22807017543859648,0.18626710954292602,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_start_doy,Kolyma,core_2003_2024,19,2003,2024,148.1578947368421,147.0,-0.15989879822896902,0.22021970320354806,0.0870047701082294,-0.047619047619047616,-0.06629513998006895,0.6983575003454298,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_end_doy,Kolyma,core_2003_2024,19,2003,2024,183.1578947368421,185.0,-0.5420619860847566,0.14318356592969997,0.12173028721624571,-0.631578947368421,-0.3185965464321549,0.0583979067493014,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_peak_q_doy,Kolyma,core_2003_2024,19,2003,2024,152.1578947368421,151.0,-0.2836812144212524,0.10141016179627803,0.14996584708619956,-0.3076923076923077,-0.3244428422615251,0.0572649894246617,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_length_days,Kolyma,core_2003_2024,19,2003,2024,36.0,38.0,-0.3821631878557875,0.2537442585763297,0.07586010845077432,-0.5,-0.293497375878097,0.08480563969639293,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_flux_TgC,Lena,core_2003_2024,22,2003,2024,3.3238149568344464,3.3690190355240563,-0.009528754652950933,0.6801240056520925,0.008676363602752667,-0.0047357101476028654,-0.0303030303030303,0.8672669832921104,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_fraction_of_annual,Lena,core_2003_2024,22,2003,2024,0.5321445832605669,0.5342024080649501,0.0013652201853211927,0.6872449435879564,0.008274704733573566,0.0028400396289828874,0.09956709956709957,0.5394123595200279,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_start_doy,Lena,core_2003_2024,22,2003,2024,148.5909090909091,148.5,-0.1609260304912479,0.192716690419368,0.08329257150240423,0.0,-0.06417833347626382,0.6887146554569274,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_end_doy,Lena,core_2003_2024,22,2003,2024,187.77272727272728,189.0,-0.11010728402032752,0.706466510839064,0.0072445668606362515,-0.06666666666666667,-0.03516899742266649,0.8209881868018943,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_peak_q_doy,Lena,core_2003_2024,22,2003,2024,153.22727272727272,153.0,-0.12704686617730096,0.2694520753979964,0.060597609132553465,-0.125,-0.1709112773478784,0.27923470335190415,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_length_days,Lena,core_2003_2024,22,2003,2024,40.18181818181818,43.0,0.050818746470920384,0.8499343511464997,0.0018334751824420977,0.0,0.12294404653713709,0.455923019124744,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_flux_TgC,Mackenzie,core_2003_2024,18,2003,2023,0.3913938533203579,0.36638326406028904,-0.008596762577344728,0.14714214798159025,0.12669423483919545,-0.0075047872458515975,-0.21568627450980396,0.22906043853787195,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_fraction_of_annual,Mackenzie,core_2003_2024,18,2003,2023,0.2584140855603632,0.2703402670986556,-0.004390241090180846,0.23114418577144255,0.08828948916882752,-0.005260946945095481,-0.20261437908496735,0.2599200623942404,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_start_doy,Mackenzie,core_2003_2024,18,2003,2023,138.83333333333334,139.0,0.1975019516003123,0.5107737294282082,0.02750027174181564,0.0,0.0,1.0,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_end_doy,Mackenzie,core_2003_2024,18,2003,2023,170.83333333333334,173.0,-0.4613583138173302,0.4077939350422076,0.04321806363386306,-0.7142857142857143,-0.1716255741159569,0.3234363510452939,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_peak_q_doy,Mackenzie,core_2003_2024,18,2003,2023,146.55555555555554,144.5,0.1592505854800937,0.6870634551419449,0.01040957259119382,0.0,-0.019869292589280097,0.909225560938593,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_length_days,Mackenzie,core_2003_2024,18,2003,2023,33.0,35.0,-0.6588602654176425,0.14012242407698405,0.13090349906132068,-0.6363636363636364,-0.2450546086011212,0.1598685556691365,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_flux_TgC,Ob,core_2003_2024,22,2003,2024,1.2775475544208126,1.3792954964226543,0.008613065806043632,0.443815146890991,0.0296126211483187,0.00695013179062276,0.11688311688311688,0.4680001686472355,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_fraction_of_annual,Ob,core_2003_2024,22,2003,2024,0.318465797496886,0.34637296872770934,-0.00042345377015159014,0.8872479053643293,0.0010300863833948824,-0.001975546083407895,-0.20346320346320346,0.19701520944492798,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_start_doy,Ob,core_2003_2024,22,2003,2024,143.54545454545453,142.5,-0.047430830039525695,0.8387542445236541,0.0021204803056184313,-0.05263157894736842,-0.044158826411057964,0.777065767894104,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_end_doy,Ob,core_2003_2024,22,2003,2024,185.0909090909091,186.5,0.13777526821005082,0.7308769872374155,0.006046648241804177,0.0,0.008753259144232754,0.9549368843742583,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_peak_q_doy,Ob,core_2003_2024,22,2003,2024,149.13636363636363,146.5,-0.1293054771315641,0.6209671061975448,0.012456327083039889,-0.07142857142857142,-0.07097455075989333,0.6501765935071737,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_length_days,Ob,core_2003_2024,22,2003,2024,42.54545454545455,46.0,0.1852060982495765,0.5431110416589648,0.01877876580722999,0.0,0.14182497657932927,0.3876728077522862,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_flux_TgC,Yenisey,core_2003_2024,14,2007,2024,2.3068568338072564,2.3874144521514546,-0.017382896703990913,0.3883915838767935,0.06257384563299236,-0.01828531556641293,-0.23076923076923078,0.2791797743335442,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_fraction_of_annual,Yenisey,core_2003_2024,14,2007,2024,0.5904971417100314,0.595367385318958,-0.004482418870391427,0.07866739302588245,0.23538016573399725,-0.004374861784285278,-0.2087912087912088,0.3308114209974329,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_start_doy,Yenisey,core_2003_2024,14,2007,2024,141.78571428571428,142.5,-0.06114327062228654,0.8111491315577097,0.004947671886601114,0.0,0.0463054777121291,0.8234246789710753,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_end_doy,Yenisey,core_2003_2024,14,2007,2024,177.5,178.5,-0.1418234442836469,0.6332314874438054,0.01958597504287109,0.0,-0.011111797045680468,0.9562104024407778,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_peak_q_doy,Yenisey,core_2003_2024,14,2007,2024,151.71428571428572,153.0,0.005426917510853813,0.9866603041991867,2.4285132059309935e-05,0.0625,0.04469901562676742,0.8257210403822366,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_length_days,Yenisey,core_2003_2024,14,2007,2024,36.714285714285715,36.5,-0.08068017366136036,0.3987621043017262,0.05997226242161116,0.0,-0.1368493738462742,0.5256027206806414,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_flux_TgC,Yukon,core_2003_2024,20,2003,2024,0.5493364285714378,0.519698697071753,0.00026451279707146374,0.9719672046712582,7.053442051363495e-05,0.0027139761976802787,0.06315789473684211,0.7246362205272814,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_fraction_of_annual,Yukon,core_2003_2024,20,2003,2024,0.38078109025333856,0.40083038685508704,-0.00404917769934147,0.3584042974100847,0.047031596008558225,-0.0034542078491477794,-0.1368421052631579,0.4222502818286719,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_start_doy,Yukon,core_2003_2024,20,2003,2024,146.95,140.5,0.06295399515738498,0.9327039251541085,0.00040721832430653507,0.0,-0.005392422499481168,0.9739573991050714,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_end_doy,Yukon,core_2003_2024,20,2003,2024,184.1,181.0,0.20338983050847442,0.7700419956087553,0.0048689748247917695,0.26136363636363635,0.07957811640969131,0.6259504458472059,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_peak_q_doy,Yukon,core_2003_2024,20,2003,2024,159.05,154.0,-0.038740920096852295,0.9642609691619681,0.00011467164708922651,-0.4476190476190476,-0.11140936297356784,0.49498080415276413,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
q75_peak_contiguous,window_length_days,Yukon,core_2003_2024,20,2003,2024,38.15,42.0,0.14043583535108953,0.6567792542577597,0.011215143644436596,0.0,0.03338489304447943,0.8428529273104588,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated
snow_depletion_assisted,window_flux_TgC,Kolyma,core_2003_2024,16,2003,2022,0.5008590620018256,0.48497459124711484,-0.009140032496247697,0.30697396442827085,0.07432888562015473,-0.0050040683711035094,-0.15,0.45028488627204627,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_fraction_of_annual,Kolyma,core_2003_2024,16,2003,2022,0.6683076633915832,0.7073138148796925,-0.005630039071131748,0.5035859151896023,0.03257037940449814,-0.004915159368997101,-0.16666666666666669,0.39841441604807076,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_start_doy,Kolyma,core_2003_2024,16,2003,2022,130.1875,129.0,-0.06008146639511202,0.8814311782518914,0.0016454563047447472,0.0,0.02576270199647723,0.8917189424474491,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_end_doy,Kolyma,core_2003_2024,16,2003,2022,208.4375,206.5,-1.2991853360488799,0.21505851551093566,0.10750774455853158,-1.2756410256410255,-0.24267994853915967,0.19122008078475505,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_peak_q_doy,Kolyma,core_2003_2024,16,2003,2022,152.0625,151.0,-0.27311608961303463,0.1908298613933171,0.11893121486315293,-0.4083333333333333,-0.37619206243122316,0.046096018404857136,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_length_days,Kolyma,core_2003_2024,16,2003,2022,79.25,78.5,-1.2391038696537677,0.21543783769992778,0.10734007208926877,-1.1778846153846154,-0.25941649671427414,0.1623790710145101,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_flux_TgC,Lena,core_2003_2024,18,2003,2024,4.087304699000391,4.066885345356973,-0.015172281270271731,0.668630404233248,0.01174388335604188,-0.02672571797946875,-0.07189542483660132,0.7088807630470404,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_fraction_of_annual,Lena,core_2003_2024,18,2003,2024,0.6532367856415588,0.6623185997457743,0.0017443704793735847,0.6675689373133615,0.011823571645578073,0.0034911849528834983,0.13725490196078433,0.45426317422034246,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_start_doy,Lena,core_2003_2024,18,2003,2024,122.94444444444444,124.0,-0.31475617479417356,0.4521862321158491,0.035783906184245956,-0.5,-0.140028008402801,0.4241377535666422,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_end_doy,Lena,core_2003_2024,18,2003,2024,214.83333333333334,215.5,0.25981633945535154,0.7022380595804105,0.009379898866915969,-0.16666666666666666,-0.03289544874923621,0.8495749320701188,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_peak_q_doy,Lena,core_2003_2024,18,2003,2024,153.27777777777777,153.0,-0.14756174794173516,0.30567012608582844,0.06541143832660978,-0.2,-0.20072391147592508,0.25319115969959627,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_length_days,Lena,core_2003_2024,18,2003,2024,92.88888888888889,100.0,0.5745725142495248,0.47538187231220985,0.032313470961621696,0.38461538461538464,0.10561573791751193,0.5436175386791315,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_flux_TgC,Mackenzie,core_2003_2024,19,2003,2024,0.622621611977452,0.6691516022925128,-0.002436291100768523,0.8476204784656483,0.002234262745382828,-0.0038322330675778634,-0.09941520467836257,0.5805179540142502,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_fraction_of_annual,Mackenzie,core_2003_2024,19,2003,2024,0.40068478652543593,0.5137717336095828,-0.003070908739207701,0.6804897562035963,0.010219722714733736,-0.002157386606395953,-0.07602339181286549,0.6787251905778028,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_start_doy,Mackenzie,core_2003_2024,19,2003,2024,121.26315789473684,121.0,-0.37640376077304794,0.26659573648765966,0.07202494957702542,-0.4166666666666667,-0.18344479893717303,0.2767436845269249,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_end_doy,Mackenzie,core_2003_2024,19,2003,2024,193.42105263157896,216.0,-0.859036301906503,0.5130199056526793,0.02558688371966173,-0.7,-0.2123976976214366,0.2070209972198611,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_peak_q_doy,Mackenzie,core_2003_2024,19,2003,2024,148.42105263157896,147.0,-0.2710237659963437,0.5701067704644148,0.019346190202414768,-0.2,-0.14244891395915252,0.39946290729932676,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_length_days,Mackenzie,core_2003_2024,19,2003,2024,73.15789473684211,91.0,-0.4826325411334552,0.7106281521856219,0.008303780727166827,-0.2857142857142857,-0.07692846407042739,0.6483058794564933,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_flux_TgC,Ob,core_2003_2024,19,2003,2024,1.2230200449862547,0.6093996415435725,0.022798859700678215,0.540566414934365,0.022429368128513472,0.011464016634106036,0.1695906432748538,0.33200659870531884,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_fraction_of_annual,Ob,core_2003_2024,19,2003,2024,0.30383593764106104,0.14375735814967627,0.004272896201796968,0.6613697137463732,0.011555176904441362,0.0015569130559417968,0.06432748538011696,0.7300327269910041,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_start_doy,Ob,core_2003_2024,19,2003,2024,126.21052631578948,130.0,-1.0158015158015161,0.18636777872385674,0.10034831195149385,-0.5,-0.14883325549356105,0.37923019463040164,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_end_doy,Ob,core_2003_2024,19,2003,2024,180.3684210526316,163.0,0.6428571428571433,0.6670123660730798,0.011151102335641866,0.18181818181818182,0.05325816743337281,0.752272903009187,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_peak_q_doy,Ob,core_2003_2024,19,2003,2024,149.68421052631578,147.0,-0.0514800514800514,0.8601275770261203,0.0018792150205656534,0.0,-0.029948711824295614,0.8603444737208307,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_length_days,Ob,core_2003_2024,19,2003,2024,55.1578947368421,40.0,1.6586586586586587,0.21824556320588023,0.08771934316567322,1.1,0.21114460292333603,0.20757844233562428,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_flux_TgC,Yenisey,core_2003_2024,11,2007,2024,2.1389090990785524,2.3033573849383804,0.008194656602871173,0.8244426073629844,0.005762728941827604,-0.0025009853001023135,-0.05454545454545454,0.8792698312489979,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_fraction_of_annual,Yenisey,core_2003_2024,11,2007,2024,0.5168959602268229,0.523950929054577,0.0030479935434312463,0.6421753822709035,0.025035596929821557,0.002643196629173237,0.1272727272727273,0.6480954385121052,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_start_doy,Yenisey,core_2003_2024,11,2007,2024,139.0,142.0,0.8028977583378898,0.15014019363145556,0.21566770772255187,0.875,0.4113766756037212,0.08390162275588783,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
snow_depletion_assisted,window_end_doy,Yenisey,core_2003_2024,11,2007,2024,176.8181818181818,169.0,1.4682886823400767,0.18226634619229146,0.1883851347964395,0.8,0.31486880929507033,0.1830104833123799,flat_or_uncertain,not_detected,False,DOC_concentration_uncertainty_only;discharge_uncertainty_not_propagated;contains_fallback_windows
