river,year,window_id,start_date,end_date,window_start_doy,window_end_doy,window_peak_q_doy,peak_q_date,peak_Q_m3s,window_length_days,window_flux_TgC,window_flux_80_lower_TgC,window_flux_80_upper_TgC,window_flux_90_lower_TgC,window_flux_90_upper_TgC,window_flux_95_lower_TgC,window_flux_95_upper_TgC,annual_flux_TgC,window_fraction_of_annual,n_days_with_flux,coverage_rate,n_low_confidence_days,fraction_flux_from_low_confidence_days,window_confidence_tier,annual_confidence_tier,core_2003_2024,sensitivity_only,exclude_from_trend,caveat_reason
Kolyma,2015,common_overlap_w1_w2,2015-06-04,2015-07-10,155.0,191.0,161.0,2015-06-10,19500.0,37,0.3689835421093351,0.2833982745415392,0.45598933587960605,0.2758498361255848,0.5004455503536979,0.27264771848120156,0.5203729998592634,0.5157002814028073,0.7154999820935263,37,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2016,fixed_may_july_reference,2016-05-01,2016-07-31,122.0,213.0,151.0,2016-05-30,16500.0,92,0.35319930149574646,0.2598685042405533,0.44836065099180283,0.2516660904963491,0.49698400329419035,0.24818655044720014,0.5187793677726886,0.5496165417640911,0.6426285867635845,92,1.0,0,0.0,high,high,True,False,False,reference_only
Kolyma,2016,discharge_centered_freshet,2016-03-30,2016-06-29,90.0,181.0,151.0,2016-05-30,16500.0,92,0.2780089179870898,0.21297298393160793,0.344466238491195,0.20729850273600725,0.3784230678663153,0.20489368522895882,0.393644179486967,0.5496165417640911,0.5058234184414668,92,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2016,q75_peak_contiguous,2016-05-22,2016-06-15,143.0,167.0,151.0,2016-05-30,16500.0,25,0.2426328444128494,0.19033494418668723,0.2957987741459218,0.1857223807121592,0.3229642751143825,0.183765688470171,0.3351411812060574,0.5496165417640911,0.4414584095923979,25,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2016,snow_depletion_assisted,2016-05-15,2016-06-29,136.0,181.0,151.0,2016-05-30,16500.0,46,0.27673554934151545,0.21282937038928318,0.3417952040813886,0.20720075783905664,0.3750378864292217,0.20481304814768772,0.3899388824261264,0.5496165417640911,0.5035065874350942,46,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Kolyma,2016,common_overlap_w1_w2,2016-05-22,2016-06-15,143.0,167.0,151.0,2016-05-30,16500.0,25,0.2426328444128494,0.19033494418668723,0.2957987741459218,0.1857223807121592,0.3229642751143825,0.183765688470171,0.3351411812060574,0.5496165417640911,0.4414584095923979,25,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2017,fixed_may_july_reference,2017-05-01,2017-07-31,121.0,212.0,146.0,2017-05-26,24300.0,92,1.0124068809375282,0.7928784355176435,1.2357915982378742,0.7735580117624403,1.3499315706718917,0.7653621086637634,1.4010946884531197,1.2622504898001543,0.8020649539203724,92,1.0,0,0.0,high,high,True,False,False,reference_only
Kolyma,2017,discharge_centered_freshet,2017-03-01,2017-08-17,60.0,229.0,146.0,2017-05-26,24300.0,170,1.067105893617066,0.8257108057554274,1.3127975325060484,0.8044967826682515,1.4383353814196427,0.7955006702829096,1.4946075848642444,1.2622504898001543,0.8453994688376121,170,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Kolyma,2017,q75_peak_contiguous,2017-05-26,2017-07-10,146.0,191.0,146.0,2017-05-26,24300.0,46,0.8444561145935965,0.6719330941930264,1.0198426356640098,0.6567169310397524,1.1094575964464863,0.6502620933861888,1.1496274045838106,1.2622504898001543,0.6690083477228794,46,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2017,snow_depletion_assisted,2017-04-22,2017-05-28,112.0,148.0,146.0,2017-05-26,24300.0,37,0.10493252115887024,0.08447343015294485,0.12600805227815307,0.08272610821275253,0.13677674124693742,0.08198487802621747,0.1416037942968914,1.2622504898001543,0.08313129763608464,37,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2017,common_overlap_w1_w2,2017-05-26,2017-07-10,146.0,191.0,146.0,2017-05-26,24300.0,46,0.8444561145935965,0.6719330941930264,1.0198426356640098,0.6567169310397524,1.1094575964464863,0.6502620933861888,1.1496274045838106,1.2622504898001543,0.6690083477228794,46,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2018,fixed_may_july_reference,2018-05-01,2018-07-31,121.0,212.0,163.0,2018-06-12,31640.0,92,0.8901651770127794,0.6961820057585882,1.0874004918196742,0.6790788602400679,1.1881792454745426,0.671823547151264,1.233353211554393,1.135503098137708,0.7839390121195643,92,1.0,16,0.48040452255235694,high,low,False,True,False,reference_only
Kolyma,2018,discharge_centered_freshet,2018-03-01,2018-07-26,60.0,207.0,163.0,2018-06-12,31640.0,148,0.881838916202536,0.6901190839564456,1.0767733255783083,0.6732155601205182,1.1763764156262142,0.6660449284024575,1.2210233917803495,1.135503098137708,0.7766063497746539,148,1.0,16,0.4849404681493334,low,low,False,True,True,implausible_window_length
Kolyma,2018,q75_peak_contiguous,2018-06-01,2018-07-11,152.0,192.0,163.0,2018-06-12,31640.0,41,0.7852746189031546,0.62545233679757,0.947749597505721,0.6113563517261238,1.030767316009626,0.6053767040129181,1.0679799175125702,1.135503098137708,0.6915653688581311,41,1.0,16,0.5445730277808686,high,low,False,True,False,ok
Kolyma,2018,snow_depletion_assisted,2018-05-15,2018-07-26,135.0,207.0,163.0,2018-06-12,31640.0,73,0.871998123310382,0.685073843151163,1.062057385038172,0.6685932768011089,1.1591694845434957,0.661602067574656,1.2026998769119135,1.135503098137708,0.7679398891473835,73,1.0,16,0.4904131848725816,medium,low,False,True,False,fallback_used;partial_snow_rule_fallback
Kolyma,2018,common_overlap_w1_w2,2018-06-01,2018-07-11,152.0,192.0,163.0,2018-06-12,31640.0,41,0.7852746189031546,0.62545233679757,0.947749597505721,0.6113563517261238,1.030767316009626,0.6053767040129181,1.0679799175125702,1.135503098137708,0.6915653688581311,41,1.0,16,0.5445730277808686,high,low,False,True,False,ok
Kolyma,2019,fixed_may_july_reference,2019-05-01,2019-07-31,121.0,212.0,151.0,2019-05-31,27700.0,92,0.490277641376216,0.37428724273213787,0.6081932241692921,0.364057136478006,0.6684430099746803,0.35972001810413357,0.6954499105522746,0.6329624316865551,0.7745762099495392,92,1.0,2,0.11086860889484548,high,high,True,False,False,reference_only
Kolyma,2019,discharge_centered_freshet,2019-03-01,2019-07-06,60.0,187.0,151.0,2019-05-31,27700.0,128,0.460486506568452,0.3576931181459242,0.5649860379504532,0.34862696010114,0.6183807991295396,0.3447835993620153,0.6423149424173816,0.6329624316865551,0.7275100124686174,128,1.0,2,0.11804124398061344,low,high,True,False,True,implausible_window_length
Kolyma,2019,q75_peak_contiguous,2019-05-25,2019-06-25,145.0,176.0,151.0,2019-05-31,27700.0,32,0.4161290589393806,0.3298477122885427,0.5038424851663588,0.3222378811791923,0.5486602693578335,0.31900972018439366,0.5687497920936803,0.6329624316865551,0.6574308965392894,32,1.0,2,0.13062389877354214,high,high,True,False,False,ok
Kolyma,2019,snow_depletion_assisted,2019-05-09,2019-07-06,129.0,187.0,151.0,2019-05-31,27700.0,59,0.4522337723691645,0.35351731552938315,0.5525887041187222,0.3448107341717206,0.603865753336514,0.34111990920104135,0.6268506345543563,0.6329624316865551,0.7144717438666439,59,1.0,2,0.12019535778335268,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Kolyma,2019,common_overlap_w1_w2,2019-05-25,2019-06-25,145.0,176.0,151.0,2019-05-31,27700.0,32,0.4161290589393806,0.3298477122885427,0.5038424851663588,0.3222378811791923,0.5486602693578335,0.31900972018439366,0.5687497920936803,0.6329624316865551,0.6574308965392894,32,1.0,2,0.13062389877354214,high,high,True,False,False,ok
Kolyma,2020,fixed_may_july_reference,2020-05-01,2020-07-31,122.0,213.0,149.0,2020-05-28,15000.0,92,0.41823370462519727,0.3085466923903432,0.5297857283930878,0.2989057834017361,0.5867840095275434,0.2948176674779145,0.612333426693344,0.5675538891937405,0.7369057151900316,92,1.0,0,0.0,high,high,True,False,False,reference_only
Kolyma,2020,discharge_centered_freshet,2020-03-01,2020-08-19,61.0,232.0,149.0,2020-05-28,15000.0,172,0.45588668610578664,0.3285303001957964,0.5854749045940612,0.3173753077191168,0.6516889046598673,0.3126477938076786,0.6813692577551989,0.5675538891937405,0.8032482814159079,172,1.0,19,0.001051069937052648,low,high,True,False,True,implausible_window_length
Kolyma,2020,q75_peak_contiguous,2020-05-25,2020-07-06,146.0,188.0,149.0,2020-05-28,15000.0,43,0.34500680797386996,0.2629127557034038,0.42846343999236575,0.25567223504499814,0.4711061856248681,0.25260073897161234,0.4902207497060178,0.5675538891937405,0.6078837878531359,43,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2020,snow_depletion_assisted,2020-05-03,2020-08-19,124.0,232.0,149.0,2020-05-28,15000.0,109,0.45353200740837163,0.3279213916172495,0.5812620490621427,0.3168708364069692,0.646526600771629,0.31218473547088116,0.6757813646798805,0.5675538891937405,0.7990994618196576,109,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Kolyma,2020,common_overlap_w1_w2,2020-05-25,2020-07-06,146.0,188.0,149.0,2020-05-28,15000.0,43,0.34500680797386996,0.2629127557034038,0.42846343999236575,0.25567223504499814,0.4711061856248681,0.25260073897161234,0.4902207497060178,0.5675538891937405,0.6078837878531359,43,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2021,fixed_may_july_reference,2021-05-01,2021-07-31,121.0,212.0,148.0,2021-05-28,24200.0,92,0.4972282701514578,0.3759054729359942,0.6205647575416409,0.365210449787993,0.6835843921923704,0.36068158474348944,0.7118328744848391,0.7180849553642874,0.6924365514651563,92,1.0,0,0.0,high,high,True,False,False,reference_only
Kolyma,2021,discharge_centered_freshet,2021-03-01,2021-07-20,60.0,201.0,148.0,2021-05-28,24200.0,142,0.486623900947828,0.3699073078821428,0.6052777313842082,0.35961854213502387,0.665904729949157,0.35526201525105655,0.693080715733575,0.7180849553642874,0.6776689823573336,142,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Kolyma,2021,q75_peak_contiguous,2021-05-26,2021-07-01,146.0,182.0,148.0,2021-05-28,24200.0,37,0.40413358799206706,0.3159767951071266,0.49375358871380026,0.3082015536321508,0.5395455503821626,0.30490322402483294,0.5600717471063315,0.7180849553642874,0.5627935594153319,37,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2021,snow_depletion_assisted,2021-05-16,2021-07-20,136.0,201.0,148.0,2021-05-28,24200.0,66,0.4799660619296782,0.3670440015234135,0.5947623788546532,0.3570899054795152,0.6534183541053079,0.352874849559445,0.6797108308452761,0.7180849553642874,0.6683973231080848,66,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Kolyma,2021,common_overlap_w1_w2,2021-05-26,2021-07-01,146.0,182.0,148.0,2021-05-28,24200.0,37,0.40413358799206706,0.3159767951071266,0.49375358871380026,0.3082015536321508,0.5395455503821626,0.30490322402483294,0.5600717471063315,0.7180849553642874,0.5627935594153319,37,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2022,fixed_may_july_reference,2022-05-01,2022-07-31,121.0,212.0,147.0,2022-05-27,19000.0,92,0.5069409078383905,0.38024477683085445,0.6357399144805179,0.3690704477713287,0.7015506612734406,0.36433019365863445,0.7310502565303366,0.7495383593446343,0.6763375103065291,92,1.0,0,0.0,high,high,True,False,False,reference_only
Kolyma,2022,discharge_centered_freshet,2022-03-01,2022-08-11,60.0,223.0,147.0,2022-05-27,19000.0,164,0.5345553792375725,0.39528672553817396,0.6761355846489149,0.3830035267400853,0.7484769737025191,0.37779287979121595,0.7809039222086317,0.7495383593446343,0.7131794825083613,164,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Kolyma,2022,q75_peak_contiguous,2022-05-27,2022-06-24,147.0,175.0,147.0,2022-05-27,19000.0,29,0.3338604204314958,0.2624023122848147,0.4065045751710813,0.25609985925762047,0.4436226104587002,0.2534263001810023,0.46026072917145855,0.7495383593446343,0.44542139340728293,29,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2022,snow_depletion_assisted,2022-05-04,2022-08-11,124.0,223.0,147.0,2022-05-27,19000.0,100,0.5247936939975342,0.3898726492652462,0.6619541297459869,0.37797290032339487,0.7320372068005265,0.3729249163629123,0.7634518694235177,0.7495383593446343,0.7001558858927411,100,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Kolyma,2022,common_overlap_w1_w2,2022-05-27,2022-06-24,147.0,175.0,147.0,2022-05-27,19000.0,29,0.3338604204314958,0.2624023122848147,0.4065045751710813,0.25609985925762047,0.4436226104587002,0.2534263001810023,0.46026072917145855,0.7495383593446343,0.44542139340728293,29,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2023,fixed_may_july_reference,2023-05-01,2023-07-31,121.0,212.0,149.0,2023-05-29,23400.0,92,0.5209472422775179,0.39544652791285456,0.6485309910037108,0.38437763205657205,0.7137207933260273,0.3796821036873768,0.7429420509032523,0.8083983597846045,0.6444189748434458,92,1.0,0,0.0,high,high,True,False,False,reference_only
Kolyma,2023,discharge_centered_freshet,2023-03-01,2023-08-24,60.0,236.0,149.0,2023-05-29,23400.0,177,0.5972900906832878,0.4413503429450343,0.7558180934327688,0.42759678914011945,0.8368190772176952,0.42176240394879255,0.8731276795890448,0.8083983597846045,0.738856138751239,177,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Kolyma,2023,q75_peak_contiguous,2023-05-28,2023-07-02,148.0,183.0,149.0,2023-05-29,23400.0,36,0.43835208200205944,0.34374122943264496,0.5345332655283397,0.3353967536321169,0.5836777091099499,0.3318569495399854,0.6057066521843176,0.8083983597846045,0.5422476143059681,36,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2023,snow_depletion_assisted,2023-04-21,2023-08-24,111.0,236.0,149.0,2023-05-29,23400.0,126,0.5870020495914573,0.43511957731676815,0.7414054350757944,0.42172386657110406,0.8202989170287517,0.41604128172718774,0.8556628340094025,0.8083983597846045,0.7261296890160222,126,1.0,0,0.0,low,high,True,False,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
Kolyma,2023,common_overlap_w1_w2,2023-05-28,2023-07-02,148.0,183.0,149.0,2023-05-29,23400.0,36,0.43835208200205944,0.34374122943264496,0.5345332655283397,0.3353967536321169,0.5836777091099499,0.3318569495399854,0.6057066521843176,0.8083983597846045,0.5422476143059681,36,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2024,fixed_may_july_reference,2024-05-01,2024-07-31,122.0,213.0,150.0,2024-05-29,21500.0,92,0.5127185699418341,0.3812348214276447,0.6463846579552363,0.36963823469533114,0.7146822737706459,0.3647188549582354,0.7452966053463856,0.9346810172539346,0.5485492488637312,92,1.0,0,0.0,high,high,True,False,False,reference_only
Kolyma,2024,discharge_centered_freshet,2024-03-23,2024-08-28,83.0,241.0,150.0,2024-05-29,21500.0,159,0.6676162901143263,0.4837974931120306,0.8544860727017544,0.4675850665075616,0.9499684856933406,0.4607076046501911,0.9927683728647546,0.9346810172539346,0.7142717973194357,159,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Kolyma,2024,q75_peak_contiguous,2024-05-28,2024-06-12,149.0,164.0,150.0,2024-05-29,21500.0,16,0.2024043992521852,0.160426863254647,0.2450786695299845,0.1567245339363454,0.26688338424822966,0.1551539714726718,0.2766573237676258,0.9346810172539346,0.21654917080357894,16,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2024,snow_depletion_assisted,2024-04-29,2024-08-28,120.0,241.0,150.0,2024-05-29,21500.0,122,0.6474871602156869,0.4699803217793583,0.8279402196814403,0.4543245964842766,0.9201439634378336,0.4476832924899251,0.9614741907112416,0.9346810172539346,0.6927359690239405,122,1.0,0,0.0,low,high,True,False,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
Kolyma,2024,common_overlap_w1_w2,2024-05-28,2024-06-12,149.0,164.0,150.0,2024-05-29,21500.0,16,0.2024043992521852,0.160426863254647,0.2450786695299845,0.1567245339363454,0.26688338424822966,0.1551539714726718,0.2766573237676258,0.9346810172539346,0.21654917080357894,16,1.0,0,0.0,high,high,True,False,False,ok
Kolyma,2025,fixed_may_july_reference,2025-05-01,2025-07-31,121.0,212.0,151.0,2025-05-31,28500.0,92,0.6554645035058726,0.5023876965765223,0.811082046959322,0.48888664805667204,0.8905959113574154,0.48315937795114855,0.9262379140904381,0.9946645038962282,0.6589804913499318,92,1.0,2,0.08237352362452295,high,high,False,True,False,reference_only
Kolyma,2025,discharge_centered_freshet,2025-03-01,2025-07-27,60.0,208.0,151.0,2025-05-31,28500.0,149,0.6534429432150594,0.5007762098180509,0.8086436068222504,0.48731132891083845,0.8879444635681857,0.48159940144232155,0.9234909858541457,0.9946645038962282,0.6569480871745595,149,1.0,2,0.08262836308082555,low,high,False,True,True,implausible_window_length
Kolyma,2025,q75_peak_contiguous,2025-05-28,2025-07-02,148.0,183.0,151.0,2025-05-31,28500.0,36,0.504963661559124,0.39957079645730603,0.6121058151855403,0.39027537010285923,0.666850842550138,0.3863321639585621,0.6913902411785253,0.9946645038962282,0.507672345379891,36,1.0,2,0.10692436877114851,high,high,False,True,False,ok
Kolyma,2025,snow_depletion_assisted,2025-05-12,2025-06-01,132.0,152.0,151.0,2025-05-31,28500.0,21,0.12061954589378832,0.0957770965466759,0.1458743249704685,0.0935860453958501,0.1587784297027713,0.09265658115925056,0.1645626805327054,0.9946645038962282,0.12126656316909482,21,1.0,2,0.4476299455821259,high,high,False,True,False,ok
Kolyma,2025,common_overlap_w1_w2,2025-05-28,2025-07-02,148.0,183.0,151.0,2025-05-31,28500.0,36,0.504963661559124,0.39957079645730603,0.6121058151855403,0.39027537010285923,0.666850842550138,0.3863321639585621,0.6913902411785253,0.9946645038962282,0.507672345379891,36,1.0,2,0.10692436877114851,high,high,False,True,False,ok
Lena,2000,fixed_may_july_reference,2000-05-01,2000-07-31,122.0,213.0,150.0,2000-05-29,132000.0,92,4.799361529989175,3.7007937912006534,6.200266336195456,3.348072504748742,6.799059078921746,3.0849459269010406,7.316588737683849,7.066418276277466,0.6791788063411159,92,1.0,0,0.0,high,high,False,True,False,reference_only
Lena,2000,discharge_centered_freshet,2000-03-01,2000-08-23,61.0,236.0,150.0,2000-05-29,132000.0,176,5.523396260730849,4.175250947884139,7.2425649396820075,3.7423968486041073,7.977394118593911,3.4194919879516674,8.612498499584293,7.066418276277466,0.7816401527310284,176,1.0,0,0.0,low,high,False,True,True,implausible_window_length
Lena,2000,q75_peak_contiguous,2000-05-24,2000-07-07,145.0,189.0,150.0,2000-05-29,132000.0,45,3.82247339143872,3.017278758273771,4.849265815523753,2.7587518811170515,5.288150634181388,2.5658933974338596,5.667473719163362,7.066418276277466,0.5409350596002886,45,1.0,0,0.0,high,high,False,True,False,ok
Lena,2000,snow_depletion_assisted,2000-04-25,2000-08-23,116.0,236.0,150.0,2000-05-29,132000.0,121,5.405380045020616,4.099608887297648,7.070512768358111,3.6803600177907403,7.782245204418967,3.3676045234752308,8.397387337049764,7.066418276277466,0.7649391578144915,121,1.0,0,0.0,low,high,False,True,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
