model_id,feature_set,validation_scheme,season_window,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
linear_regression,F2_q_season,river_year_groupkfold,late_season,87,5,,1.9400024209833828,1.5106034764875986,1.2521298916323191,0.18980623585841483,-0.1706861569483357,-0.5101755305243056,0.4385228640535956,0.4507845279018125
linear_regression,F2_q_season,river_year_groupkfold,spring_freshet_provisional,193,5,,3.3433730538707884,2.531243160629012,2.0077419003482286,0.355137956491956,0.49061363397789476,-0.24224963866318205,0.6874281153148307,0.6319752452365501
linear_regression,F2_q_season,river_year_groupkfold,summer,114,5,,2.693295491553275,2.293437135214079,2.1815959561825373,0.1875584910619612,-0.7430434702037698,-1.5673674440598324,0.6092974734039425,0.5091125008997065
linear_regression,F3_q_season_river_fixed,leave_one_river_out,early_season,146,6,,3.6597522506460907,2.7675300998379138,2.2188323409028476,0.2529397098001094,0.6463306310700767,0.21376669277136706,0.5554580783825812,0.5306570001240541
linear_regression,F3_q_season_river_fixed,leave_one_river_out,late_season,87,6,,2.2435529002973347,1.8150675776181515,1.4955260154582097,-0.08357002030658456,-0.11980955139998573,-0.6894698194127624,0.3073424466966637,0.31950463828398235
linear_regression,F3_q_season_river_fixed,leave_one_river_out,spring_freshet_provisional,193,6,,3.48882599992457,2.6993236524642765,2.277352491567716,0.2978081900807267,0.33148122189366713,-0.11658803694793995,0.596024826962975,0.5527678213445738
linear_regression,F3_q_season_river_fixed,leave_one_river_out,summer,114,6,,2.89508550083924,2.4715916115785674,2.3322607602137153,0.061256626191174335,-0.6043498604120412,-1.6203105020747839,0.48667885320530724,0.3667964160050384
linear_regression,F3_q_season_river_fixed,leave_one_year_out,early_season,146,20,,2.977087397873603,2.239286345667735,1.6382348644567717,0.5056489649153748,0.6149874607135912,0.2808128197608082,0.7442710203626363,0.7287603691622692
linear_regression,F3_q_season_river_fixed,leave_one_year_out,late_season,87,18,,1.6766774728647351,1.3175136879136382,1.007695333005385,0.39482161065912247,-0.1764394028279048,-0.11902940567392406,0.693163450469702,0.6595797719086108
linear_regression,F3_q_season_river_fixed,leave_one_year_out,spring_freshet_provisional,193,20,,2.817070128729667,2.1262454026373065,1.5790579698693161,0.5421824294449273,0.3404759355467456,0.11521616564445836,0.7723953047480484,0.7462841742787958
