model_id,feature_set,validation_scheme,month,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
ridge_alpha_1,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,12,26,5,,1.9891342540747086,1.5715442465696832,1.0166759158668641,0.37847240508534197,0.4989877951018312,0.5422387360609129,0.6825181207657977,0.6954423600736875
ridge_alpha_10,F1_season_only,leave_one_river_out,1,29,6,,2.5705028562291288,2.1965098934000107,1.8867454707091853,-0.3047840258757073,0.16066886635050828,-1.257945532025627,-0.7703686906120701,-0.9154082101059987
ridge_alpha_10,F1_season_only,leave_one_river_out,2,30,6,,2.341394794758058,1.9889913281779943,1.631702544297279,-0.2899480595985071,-0.29884355247989625,-1.074401538205496,-0.7457969084200341,-0.6915180949312628
ridge_alpha_10,F1_season_only,leave_one_river_out,3,39,6,,2.799973410969745,2.51641519349486,2.5694217276881197,-0.8366400449561135,-1.6598246885444665,-2.472418200116541,-0.3006887158858821,-0.4062394790136798
ridge_alpha_10,F1_season_only,leave_one_river_out,4,33,6,,3.1467551708923054,2.8002983863765,3.387340457747089,-3.9219874253295357,-2.511960693142817,-3.387340457747089,-0.49284818240172634,-0.7093061357699368
ridge_alpha_10,F1_season_only,leave_one_river_out,5,33,6,,6.042940874738495,5.073752836110188,4.637510309352763,-0.06580453326824376,1.584582203989113,0.5189281255512324,0.14707358682081806,0.0873645526614659
ridge_alpha_10,F1_season_only,leave_one_river_out,6,113,6,,4.297804278340538,3.263183080975738,2.565536016828922,-0.413585697760668,1.613022105977071,1.2153221065801407,-0.775085326995495,-0.7683560199789966
ridge_alpha_10,F1_season_only,leave_one_river_out,7,47,6,,3.753231547893678,3.299217161223066,3.4778280868893026,-0.42074949281525575,-1.364661422210606,-2.4634086130565374,-0.5479887801949991,-0.6827864445228388
ridge_alpha_10,F1_season_only,leave_one_river_out,8,67,6,,3.5055331492359345,3.104502944748033,3.0374824098774313,-0.5285755729507784,-1.4822044393972829,-2.445213522764276,-0.6410819626990192,-0.6603404175686595
ridge_alpha_10,F1_season_only,leave_one_river_out,9,50,6,,2.7797321341517707,2.3027514130758373,2.3183059987510783,-0.36616033902056677,-0.6510859564220417,-1.0914768800944135,-0.6793464760198304,-0.6289572980749797
ridge_alpha_10,F1_season_only,leave_one_river_out,10,37,6,,2.3015108691837387,1.8097986563299173,1.469910348141692,-0.6172012559309747,0.40807326367530855,0.5469040322814163,-0.6409131348355339,-0.6674855229502905
ridge_alpha_10,F1_season_only,leave_one_river_out,11,36,6,,2.9906137814411142,2.229021457017966,1.6191000366468402,-0.6221073698441173,1.3240170682465058,0.355588202989523,-0.5350544014178298,-0.6339434655068963
ridge_alpha_10,F1_season_only,leave_one_river_out,12,33,6,,2.9262526519263856,2.0613101456315954,1.1070063380506898,-0.4997949024686543,1.125762651421277,0.23362156029384185,-0.6922304950193746,-0.7526059872957482
ridge_alpha_10,F1_season_only,leave_one_year_out,1,29,10,,2.291727226515732,1.9341822152229324,1.5689221284490933,-0.037118301880353144,0.18664286900616037,-0.9861579809019356,-0.3125847999027537,-0.30162479009670634
ridge_alpha_10,F1_season_only,leave_one_year_out,2,30,9,,2.0749403044763786,1.7013243842769368,1.4254584527004752,-0.013057602079349584,-0.34972937100063545,-0.9965832319338532,0.06324464675762606,0.13078982915750048
ridge_alpha_10,F1_season_only,leave_one_year_out,3,39,14,,2.610534149243816,2.3492936361576087,2.2935279240399553,-0.59652231138504,-1.633749715357657,-2.2450498126609877,0.09789325223559145,0.17512044598598128
ridge_alpha_10,F1_season_only,leave_one_year_out,4,33,11,,3.0000559972872134,2.6647109867862877,3.0594479780157613,-3.473766497958895,-2.5468118048029176,-3.0594479780157613,-0.44393347805135175,-0.5403514227883894
ridge_alpha_10,F1_season_only,leave_one_year_out,5,33,10,,5.976821007927744,5.06452193662159,4.620447505371304,-0.04260876789038126,1.4777015978479546,-0.3589625807282246,0.35027162679793933,0.32150016461523834
ridge_alpha_10,F1_season_only,leave_one_year_out,6,113,19,,4.049960829790185,3.0568017130523435,2.3547054784136137,-0.25525083925197345,1.7090296628035213,1.4871029853633262,-0.36137359985782536,-0.3798574666775871
ridge_alpha_10,F1_season_only,leave_one_year_out,7,47,17,,3.4026854986900887,2.955426812869553,2.949346774765205,-0.16775144641556694,-1.2668245430045737,-2.306634676583429,-0.10103229914873556,-0.10035039849624348
ridge_alpha_10,F1_season_only,leave_one_year_out,8,67,17,,3.1885968104711697,2.83474672091068,2.8756400338703463,-0.2646722037664586,-1.4491651419789018,-2.1236620516572113,-0.07137367850024004,0.005615556868655551
ridge_alpha_10,F1_season_only,leave_one_year_out,9,50,15,,2.4388630243757645,1.9930477138134735,1.8800148845486153,-0.05164847586063748,-0.5354503479034229,-1.0013802978571928,-0.17648471585644074,0.05163713408300754
ridge_alpha_10,F1_season_only,leave_one_year_out,10,37,10,,1.9575771906630068,1.5360128443065377,1.2059159274848597,-0.16997289789472236,0.352613009693807,0.4811593578010136,-0.28762006605635565,-0.31506843015798436
ridge_alpha_10,F1_season_only,leave_one_year_out,11,36,12,,2.7305226331367596,2.0344279605674447,1.6258498083442385,-0.352229786770925,1.3471537880454836,0.6998484392348594,-0.018603154514885593,-0.09685683325713632
ridge_alpha_10,F1_season_only,leave_one_year_out,12,33,11,,2.591998504666885,1.7836506209314513,1.0189774264832048,-0.1767324392467191,1.0504833295740337,0.13199815019876837,0.3132107198583197,0.2325776412395714
ridge_alpha_10,F1_season_only,river_year_groupkfold,1,29,5,,2.301262525638802,1.9390541817641311,1.5882518355166702,-0.04576663177120954,0.1978974965501508,-0.9358884403373922,-0.25801285188,-0.25910047621029203
ridge_alpha_10,F1_season_only,river_year_groupkfold,2,30,5,,2.098102169913069,1.708796070088532,1.5041137871403283,-0.03580068138689896,-0.29855014892555853,-0.7365052018927138,-0.030070168377525734,-0.018048222858949154
ridge_alpha_10,F1_season_only,river_year_groupkfold,3,39,5,,2.617843428435622,2.353393916712169,2.293062823502345,-0.6054750876034651,-1.614038830114495,-2.2228945962165176,0.17167316950170905,0.08471656903366569
ridge_alpha_10,F1_season_only,river_year_groupkfold,4,33,5,,2.9896864114694366,2.643591288480855,2.9997327343617606,-3.4428931202113846,-2.5078909905538156,-2.9997327343617606,-0.49941464576956845,-0.5455489910662736
ridge_alpha_10,F1_season_only,river_year_groupkfold,5,33,5,,5.9196813117114875,5.020819446260604,4.594978858197238,-0.02276893116438017,1.4233493371741404,-0.28473258767526044,0.42860726230241364,0.38875314277326867
ridge_alpha_10,F1_season_only,river_year_groupkfold,6,113,5,,4.067815162621406,3.060230262403543,2.2674450451333072,-0.26634283167007644,1.66955909772699,1.5279941950697644,-0.2990300267682548,-0.3219206558070021
ridge_alpha_10,F1_season_only,river_year_groupkfold,7,47,5,,3.4875210497606783,3.018924676697786,3.0550867149487093,-0.2267059408806953,-1.297109166364366,-2.4018514553751773,-0.3590203280568691,-0.4098868655141715
ridge_alpha_10,F1_season_only,river_year_groupkfold,8,67,5,,3.192115681399364,2.8121848717465237,2.864519032675771,-0.26746507731028135,-1.4385957327335737,-2.177303861752214,-0.16010181829325087,-0.016193233227326877
ridge_alpha_10,F1_season_only,river_year_groupkfold,9,50,5,,2.4672645182922803,2.021219627841648,1.7775148539705805,-0.0762847936008082,-0.5570673541411968,-0.9896422675578296,-0.25421530509227813,-0.03899058794871482
ridge_alpha_10,F1_season_only,river_year_groupkfold,10,37,5,,1.9759395171120309,1.5535036687822739,1.182464208436774,-0.19202483335402087,0.3815466258635215,0.5237248269762809,-0.28602775672670633,-0.33559855933012916
ridge_alpha_10,F1_season_only,river_year_groupkfold,11,36,5,,2.7029288351612197,2.01584132531219,1.6537911375909267,-0.32503747008486683,1.2978838480869457,0.6338646820796492,0.05994462699953885,-0.06419792683254862
ridge_alpha_10,F1_season_only,river_year_groupkfold,12,33,5,,2.6153236597423892,1.8176403692019931,0.9803022819483411,-0.1980063444487139,1.0850056284307479,0.1809116785658489,-0.026606427192842536,0.10326751940031115
ridge_alpha_10,F2_q_season,leave_one_river_out,1,29,6,,3.105801182221566,2.7005255707676628,2.020578006039194,-0.9048016185854548,-0.35101640983928584,-1.2764913092741779,0.16268182904750575,0.10639372252750856
ridge_alpha_10,F2_q_season,leave_one_river_out,2,30,6,,3.635945549102113,3.0328710133209418,2.3107259428566644,-2.110696696424509,-0.1206675349117969,-0.6604018123324811,0.10309511993933304,0.16703706079144284
ridge_alpha_10,F2_q_season,leave_one_river_out,3,39,6,,3.3616936561906794,2.871610932913239,2.303017188521267,-1.6474788779346818,-1.0052581298409469,-1.6793655052431382,0.1855284099628516,0.14856451586520592
ridge_alpha_10,F2_q_season,leave_one_river_out,4,33,6,,3.34804251098455,2.8331368645536803,2.200435595785872,-4.571812819228991,-0.38727772832681906,-1.690971955015736,0.1377811455748192,0.19546278710019052
ridge_alpha_10,F2_q_season,leave_one_river_out,5,33,6,,5.314414020526291,4.4594463480029845,4.313739338539602,0.17568795968544026,1.9737632966466263,2.1413743761414974,0.5702824749554694,0.5416083853597959
ridge_alpha_10,F2_q_season,leave_one_river_out,6,113,6,,3.3993800964734655,2.501156002808715,1.8962515694566662,0.11564155117856578,0.7589158942555574,0.2703309108146872,0.45023560849303934,0.3996662385712443
ridge_alpha_10,F2_q_season,leave_one_river_out,7,47,6,,2.9951664521656527,2.5534551151930533,2.52846222546043,0.09520806914317625,-0.6012943225899258,-1.7833652710493322,0.5441350853399972,0.3833695213989997
ridge_alpha_10,F2_q_season,leave_one_river_out,8,67,6,,2.9252028239627728,2.469709621056374,2.445572153852945,-0.06436534714219855,-0.6247327440049218,-1.5207505432399842,0.2599427280968589,0.22349130595060063
ridge_alpha_10,F2_q_season,leave_one_river_out,9,50,6,,2.4196736215624832,1.9202374270615084,1.6277213043014545,-0.03516447152262847,-0.19666938262041087,-0.7734133148380407,0.34027328002772134,0.28062144211014783
ridge_alpha_10,F2_q_season,leave_one_river_out,10,37,6,,2.0356432346361366,1.6119685828822858,1.355858138946532,-0.2651480249353342,0.15761409370742904,-0.07438215456294106,0.13753853837031743,0.2642676026245902
ridge_alpha_10,F2_q_season,leave_one_river_out,11,34,6,,3.533253139723356,3.0202270205293122,3.138280916699943,-1.2977301486603516,1.6561343101238049,2.0905601161544114,-0.0545579597126844,0.06907829582416354
ridge_alpha_10,F2_q_season,leave_one_river_out,12,33,6,,3.37772198408838,2.777245572572117,2.607307312050353,-0.9982785822459017,1.0035709427006085,0.4487503187689921,0.0526667847559893,0.21600467627316625
ridge_alpha_10,F2_q_season,leave_one_year_out,1,29,10,,2.376497966768079,2.063725363200334,1.848525907638185,-0.11526312693536434,-0.49434490325166636,-1.1742515217735994,0.3100814256693368,0.31342583415208314
ridge_alpha_10,F2_q_season,leave_one_year_out,2,30,9,,2.581152652571436,2.1861073648218703,1.9631434505276182,-0.5676543307254207,-0.47049922298524754,-0.7799910647043888,0.24382107199475098,0.29815628221280893
ridge_alpha_10,F2_q_season,leave_one_year_out,3,39,14,,2.6081257684647605,2.2186702175131674,1.9915346512008711,-0.593577887151129,-1.0840081642321417,-1.5077411561686564,0.28487522774317775,0.25391380079618303
ridge_alpha_10,F2_q_season,leave_one_year_out,4,33,11,,2.3235069340322103,2.0170071713258464,1.7439669274381782,-1.6835057892690277,-0.723992324406792,-1.4778647245053858,0.22974671604344857,0.22998824948689478
ridge_alpha_10,F2_q_season,leave_one_year_out,5,33,10,,4.787435400478679,3.8613250844436693,2.608333647179741,0.3310606764010341,1.548004007301926,1.437728715253674,0.6620424628659478,0.6533923835428207
ridge_alpha_10,F2_q_season,leave_one_year_out,6,113,19,,3.0454324915956703,2.2482791577202095,1.571542906391178,0.2902149813438588,0.7434525014811226,0.6412413833037558,0.6555275079796721,0.6372174561816787
ridge_alpha_10,F2_q_season,leave_one_year_out,7,47,17,,2.7193656465417244,2.3596954970537625,2.245336225319509,0.25416629258035606,-0.7693559957327685,-1.6067182023348199,0.747217170325552,0.6008395685326
ridge_alpha_10,F2_q_season,leave_one_year_out,8,67,17,,2.6814355086893364,2.294842823870752,2.0603602690142377,0.10563772704706631,-0.8237224430230761,-1.6206605765282998,0.546452589043055,0.44031750025509436
ridge_alpha_10,F2_q_season,leave_one_year_out,9,50,15,,2.0997584632148003,1.6542675251926255,1.5009065414153633,0.22046708292573336,-0.3254282412951594,-0.6676161856083405,0.5084167879143907,0.4904883401591233
ridge_alpha_10,F2_q_season,leave_one_year_out,10,37,10,,1.6852195217499701,1.3174863317484833,1.1373715880848003,0.13293636477218207,-0.050935828723603895,-0.45483931986123416,0.32202988811532945,0.41886331849522657
ridge_alpha_10,F2_q_season,leave_one_year_out,11,34,12,,2.8830479295283102,2.403998454991337,2.4083709489440186,-0.5298654628652737,1.4251466772200476,1.5984913516287702,0.10560098084443956,0.20480283793871779
ridge_alpha_10,F2_q_season,leave_one_year_out,12,33,11,,2.552800725990681,2.0534056380808834,1.6963643228622791,-0.1414110220297513,0.7307609837961893,0.11068583540295407,0.29359642549688003,0.34989483576842545
ridge_alpha_10,F2_q_season,river_year_groupkfold,1,29,5,,2.3847613125396983,2.034145265521112,1.861859379739335,-0.12303239680951106,-0.43270853433761164,-0.9937861195746933,0.313778739965871,0.3010295770582664
ridge_alpha_10,F2_q_season,river_year_groupkfold,2,30,5,,2.5841547389714807,2.193274108621582,2.001301107659958,-0.5713030654131213,-0.37509531879300745,-0.5930298017621025,0.22467165446822257,0.29394251232962204
ridge_alpha_10,F2_q_season,river_year_groupkfold,3,39,5,,2.6541214804577784,2.2496683407153255,1.971135498433377,-0.650280729634132,-1.0551891862702045,-1.582908309016513,0.28163455682679595,0.23973783134269852
ridge_alpha_10,F2_q_season,river_year_groupkfold,4,33,5,,2.335519398873422,2.032639340349388,1.9174272739825247,-1.7113248130300485,-0.6366102850310515,-1.5188923840392388,0.2093470804122253,0.23808983243914209
ridge_alpha_10,F2_q_season,river_year_groupkfold,5,33,5,,4.795648371178748,3.919570085707302,3.0552669666253367,0.32876354186561474,1.5545576947839455,1.4362262681242521,0.6660538284576627,0.6472776566628305
ridge_alpha_10,F2_q_season,river_year_groupkfold,6,113,5,,3.0774955359931524,2.2235504959717183,1.563164961138586,0.27519073189431187,0.7249404491993202,0.2829096353262628,0.6471887332694616,0.6179439828527326
ridge_alpha_10,F2_q_season,river_year_groupkfold,7,47,5,,2.765779401114684,2.377519962718557,2.3259901927107576,0.2284894504288414,-0.74926340267101,-1.7044832201836577,0.7483158490313395,0.5631685616806977
ridge_alpha_10,F2_q_season,river_year_groupkfold,8,67,5,,2.6725141513592368,2.28117371125576,1.9689533293110282,0.11157906117345828,-0.8009340138150798,-1.4949039462024967,0.5274903229221908,0.4418629946992878
ridge_alpha_10,F2_q_season,river_year_groupkfold,9,50,5,,2.1068601713874235,1.6447436728042846,1.4416420867508988,0.21518516387122033,-0.3077382418127933,-0.7535696319267227,0.5085608697549105,0.4819516899932414
ridge_alpha_10,F2_q_season,river_year_groupkfold,10,37,5,,1.6907062108834479,1.3220203688952892,1.1635205950214562,0.12728125228615517,-0.020928936309444125,-0.45605375645993984,0.3494190280839013,0.41002038321248135
ridge_alpha_10,F2_q_season,river_year_groupkfold,11,34,5,,2.9180438124907497,2.432105970660576,2.4568104884745123,-0.567231428043337,1.43847486558829,1.8113372164196266,0.13020555091094427,0.20447067619098586
ridge_alpha_10,F2_q_season,river_year_groupkfold,12,33,5,,2.5738811680869427,2.0703975442285083,1.6661063963515765,-0.16033987587377463,0.770229956768464,0.2600974494879713,0.29911389818560274,0.35053401885350344
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,1,29,6,,3.05820082366714,2.626131711617706,2.153274337569959,-0.8468620249330598,-0.5600728454637331,-1.4822582405442652,0.2149372044385228,0.15857563344524206
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,2,30,6,,3.590742294232804,3.017275197980894,2.3931493414785887,-2.033831112683175,-0.3636495917446349,-1.0375231483252612,0.18503681354122195,0.19806080020147476
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,3,39,6,,3.3620861978217746,2.8749047729281645,2.3079640102864807,-1.6480972009939312,-1.1145878592780873,-1.716588276834797,0.21763130622825766,0.15898520174706693
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,4,33,6,,3.2877392818608278,2.8015375397214366,2.1552447995775807,-4.372907106903577,-0.42921186746709533,-1.6440236111550623,0.13844998608731834,0.18100764962665677
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,5,33,6,,5.091316556677812,4.239517636830842,3.905358328385775,0.24344401023738216,1.7015416114469533,1.9712022678672074,0.5794751877698159,0.5747400218395091
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,6,113,6,,3.2105160710489797,2.3831688891853537,1.818425776145336,0.21117880511371456,0.4893192102752002,0.13033243223570423,0.5107405932731598,0.48255786759569697
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,7,47,6,,2.9401638025752885,2.5193379897426444,2.461657528352033,0.12813379010399484,-0.712224208502077,-1.761990455681989,0.6204643427947045,0.42964480798692783
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,8,67,6,,2.9135119321933596,2.466525757040151,2.36178938573192,-0.05587464399315967,-0.6701420760308575,-1.6439558696803553,0.29048195669151405,0.2404324838498198
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,9,50,6,,2.384291607046038,1.8881730263914123,1.6382626228489636,-0.005112138722650039,-0.24966288934037822,-0.8707782756684734,0.35881181017460917,0.3083983312625596
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,10,37,6,,1.9991885323134058,1.6217951950652518,1.3983042832021546,-0.2202407194776388,0.042402279355769776,-0.40584175769804265,0.1747687978946965,0.28997714341646647
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,11,34,6,,3.434665834825686,2.9325382405882667,3.0855846369717628,-1.171293317759127,1.5628616784053104,1.807277155132066,0.006265760079047788,0.09547015761563682
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,12,33,6,,3.2503364042094165,2.671480751185991,2.3747067476854005,-0.8503967487173036,0.8454177590327739,0.07390920157213099,0.13392410980808708,0.24767854098472014
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,1,29,10,,1.4308871834278514,1.2458330103245316,1.172669017821971,0.5956911601100088,-0.3910800248561053,-0.6609226130609853,0.6066060322513813,0.7917164438797468
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,2,30,9,,1.8531007229042193,1.6044495677344537,1.6907982962869943,0.19198210803511717,-0.5007822320379739,-0.8346166469401868,0.6931643809311959,0.6767872882936106
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,3,39,14,,1.9061406835554349,1.507371702041999,1.1109381224424157,0.14881073790982158,-0.7321496443512954,-0.5837216526853917,0.577345777946625,0.6037392632403478
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,4,33,11,,1.8424415330808912,1.4409691175934478,0.984353350098826,-0.6873377427370932,-0.5920115663000541,-0.6209389432136909,0.6245298285460555,0.5701940054239131
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,5,33,10,,4.213562121876748,3.299036102134263,2.9446690471885297,0.48182115873704123,1.1592439809570032,0.49587743634625525,0.7905733020338129,0.736574330735049
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,6,113,19,,2.597100491052917,1.9501745498648524,1.4308590290715344,0.4838138074613062,0.5859583781050974,0.4677091273101297,0.7384910381139754,0.72432866977077
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,7,47,17,,2.233327355723375,1.8004726878398674,1.603701975704853,0.4969495236981444,-0.5888263640702187,-0.9200690374141143,0.630005499976543,0.7413033524471415
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,8,67,17,,2.1925567298568933,1.7455634975517516,1.4618732087715625,0.4020285671836181,-0.7259938198325,-0.8483431589191213,0.6802463467358482,0.6841476381885783
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,9,50,15,,1.7027052838604564,1.3428777932435065,1.1031340701455625,0.48740455173642716,-0.16358619382447237,-0.26238779085977315,0.6183512322310392,0.7015487149815741
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,10,37,10,,1.4462257111965198,1.0965389598886475,0.8329909823773916,0.36142756753316274,-0.2205695276754084,-0.07380190751743321,0.7751956585044273,0.6613798265498981
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,11,34,12,,2.1044161832952204,1.7123449734065723,1.5854873790825077,0.1848964559516364,1.2601918903479763,1.4403261441904456,0.6563765741343963,0.6952286551187716
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,12,33,11,,1.8277314923194514,1.445187644133074,1.049177132018695,0.41489606020812153,0.6591683376027168,0.6496485039034825,0.6950343626369764,0.7216482858458687
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,1,29,5,,1.4589883407321278,1.2665676819730833,1.2001945171266342,0.5796548002867676,-0.32893057718149543,-0.6426603729817653,0.6176979751409841,0.7764534729238063
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,2,30,5,,1.84396736438299,1.598394699700455,1.561166071075206,0.1999274186672344,-0.4254228533964802,-0.6958685408005456,0.6940550515138252,0.6729822110269209
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,3,39,5,,1.928069673692789,1.5608333685934233,1.2352329235730628,0.12911325179756772,-0.7163943314152177,-0.7834656706843739,0.571775874809094,0.5905667231059178
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,4,33,5,,1.8444821201441335,1.4770404832797088,1.100706774861993,-0.6910774177656049,-0.5574749040012744,-0.5638859696927732,0.6124906993210714,0.5723523639669639
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,5,33,5,,4.2194159116503975,3.3314188723176916,2.8087618184550456,0.4803803744492786,1.1956763848141474,0.40381925239517713,0.7805448880545257,0.7369030646119314
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,6,113,5,,2.5984742673205883,1.9583075283503906,1.5295328274680777,0.4832675737714133,0.5839550075779323,0.5088680143220401,0.746326575048657,0.729123813284562
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,7,47,5,,2.2150043752741055,1.8062364314871926,1.6192673099521664,0.5051700586190533,-0.5785334358429525,-0.9323676714026679,0.6575302928162708,0.7518905679025144
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,8,67,5,,2.1750089736297284,1.7371285419889784,1.4705154083957757,0.41156179119562974,-0.7140670727649089,-0.9444397526193491,0.6753560781046779,0.6892024332483251
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,9,50,5,,1.6763047888566502,1.3282777451740468,1.1264913441466198,0.5031769354531057,-0.16463120574701315,-0.3238248986818175,0.6184472867913856,0.7129090311638687
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,10,37,5,,1.411418519666882,1.0758114165377797,0.7581546073178052,0.39179549488144927,-0.18861078790351588,-0.011070037536828004,0.7550391485708461,0.6676146543975333
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,11,34,5,,2.1080268263544935,1.7286575892624878,1.53955035217185,0.18209703562950252,1.2748170083133545,1.3953462689059384,0.6698250347918647,0.6982314312985862
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,12,33,5,,1.878349963770188,1.4743608856855612,1.1795981471850823,0.3820387339976864,0.677326779415701,0.5903160929280711,0.6965391279157188,0.705445062128274
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,1,25,5,,2.93625767115747,2.6142052719024,2.6855332616447987,-0.5870751564062253,-0.7633500701224659,-2.2171663741521046,0.4032320421602396,0.3195526239746583
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,2,25,5,,3.394081880900812,2.877398481615574,2.8987128966236213,-1.6092988329095559,0.005940112573659562,-0.5907728935111471,0.37952282223457207,0.41401733704404925
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,3,33,5,,3.203491516898843,2.8468973767887094,2.6800221783108675,-1.2149094370799083,-0.7991774490487344,-2.047653455958297,0.5084859996274578,0.32619302778780823
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,4,29,5,,3.4691912240970884,2.7363597256556984,2.142363546283437,-4.7985318556289505,0.3678808898578866,-1.4568657833965464,0.4139970931591866,0.38185688323787004
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,5,33,6,,5.29915848801264,4.412427158511901,5.399641465755465,0.1804136998167879,1.95192719249591,2.129272516236048,0.6097275699406659,0.5580132872890409
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,6,113,6,,12.876899199848319,4.903278228233268,2.45732759052063,-11.689703268729662,3.0851528692132426,0.5947340646084065,0.32185174987484144,-0.059065016182879085
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,7,47,6,,3.02793171609009,2.615755362451715,2.4979179019409763,0.07530406719225413,-0.5273454746858229,-1.5585051520202935,0.556451851883825,0.39318070163263485
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,8,67,6,,2.959734208708406,2.5430835267736787,2.3697760311405753,-0.08964287358412526,-0.4824218570197643,-1.648786543882947,0.29563170896433827,0.23873999404847746
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,9,50,6,,2.4323285977508187,1.8953956937932381,1.6469624802053588,-0.04602067816009359,0.024063988756327995,-0.5279579999591575,0.3864274962742478,0.31910844265408866
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,10,35,6,,1.9184894117348006,1.5330389257891794,1.295828673468332,-0.1807691491860337,0.39667027998884835,-0.023194282518486098,0.24446624663731137,0.41111604050864414
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,11,28,5,,3.306269642484547,2.8317067922763006,2.255504371681255,-0.9268636886547095,2.1200271222939677,2.255504371681255,0.30002738600215983,0.4046479251266084
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,12,26,5,,3.3139070570866656,2.817630683094047,2.4652528365126303,-0.7250944211632635,1.4334650130257802,1.4191272451122412,0.11460830599325425,0.39600295992417955
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,1,25,10,,2.179309137552695,1.81392137146453,1.7277027759478445,0.12572744731890062,-0.9826437390559181,-1.5585075996522235,0.6348596083629726,0.5850149854001604
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,2,25,9,,2.1597597240691604,1.9376741293131183,2.032155726937352,-0.05655002714798352,-0.5966016027233804,-0.9692095550084385,0.7336414798976616,0.574464084742093
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,3,33,14,,2.2937448973906376,2.0215073607287932,1.9332712704030666,-0.13553113851348164,-0.9554830562946164,-1.8862221511608683,0.6703454036522455,0.4822691136443316
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,4,29,11,,2.027562829109309,1.7713486826772475,1.7796690527464682,-0.9806612761961726,-0.11468707516875089,-0.888512606201596,0.5229177569546392,0.45874452561539164
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,5,33,10,,4.718410781504611,3.8245845158412575,3.3171875301887743,0.35021098044330456,1.4387682937502377,1.6230228918114937,0.6593682191381378,0.6460593851225408
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,6,113,19,,3.0003731903424082,2.266334632413004,1.6214441231018863,0.3110631308051972,0.5617699227608846,0.4068817887165963,0.6036524272013902,0.6139205473370538
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,7,47,17,,2.690104370493507,2.318826369447767,2.1676449353581546,0.2701307724146713,-0.7686183621614626,-1.6076408735206398,0.7331656479304809,0.5911973337411249
