model_id,feature_set,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,rmse,mae,bias_mean
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.582421490701219,2.065533814334818,0.044623500757736106
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.783267012950523,2.3660957090911046,-0.5403973133547902
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.557392742909356,1.8794731457386977,0.28149515798408814
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,4.372264780972826,3.5491755175306827,3.4539023537630062
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.619582779086746,2.583165094005573,1.6616798399511026
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,3.0102215535163896,2.809250605635525,-2.809250605635525
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.4375454145617144,2.7838193975125387,2.086796080614596
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,18.08058377499692,6.9995423061362585,3.687929955874412
linear_regression,F4_reduced_hydroclimate,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.484523806648017,2.0637691967470198,-0.8031643496227936
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0552242069295095,1.7853866454222191,-0.4143295322470005
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6163393251508813,2.256690274032309,-0.3791258721005126
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1905629076138595,1.7791835105341527,0.05874568059016957
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6935809755560682,2.278790351296437,1.4853370288075998
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.6678488940793468,0.6678488940793468,-0.6678488940793468
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.86607638826233,2.456112744639717,-0.06874035381152623
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4027490917709815,2.588030354920027,1.4136569253353495
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.986703832234492,2.836641684865212,1.972589695470216
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5152613424973205,2.006096417433315,-0.10098888749568798
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8770490567626803,2.195116826702261,-0.019363023960920246
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3852965254352188,2.348640745148016,0.7167829599128825
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.675110955141422,2.1695965271767244,-0.3139698545544748
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1345032610303947,1.7846704116574577,-0.5554224194049876
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3605050621954287,1.9992603213230855,-0.16321265005991842
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5462609111935235,2.145470636010317,-0.33827788521214086
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7125300502467664,2.1592612173335026,0.03637615426738172
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.158191859250681,1.7202422419055594,-0.015088749888591473
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.312325351446954,1.9331420060336542,-0.8360013162838859
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.304262394055493,1.7807212187088315,-0.6693679131571357
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.7989251529685528,1.5748064878110866,-0.5919841212305146
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.509044265680048,2.4257924561683577,-2.4257924561683577
ridge_alpha_0.1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2118296969573477,1.8428192837399968,-0.13344378890595937
ridge_alpha_0.1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2399815539562384,2.4395721460215696,0.5308485053874432
ridge_alpha_0.1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5826078140519257,2.0655619934032794,0.04470712208552111
ridge_alpha_0.1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.782952375691938,2.365824441242333,-0.540655548830877
ridge_alpha_0.1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5568226616386283,1.8791558762690452,0.28144301674461053
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,4.367768584302066,3.5450263864023714,3.4495015398613886
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.620240793903204,2.583590198460977,1.6626537119709064
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,3.0098743606164775,2.809006950553788,-2.809006950553788
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.437427853375744,2.783767284217453,2.0871680932623358
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,18.084100941715853,7.000331699265279,3.6896398190348783
ridge_alpha_0.1,F4_reduced_hydroclimate,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.4848333160924554,2.0641434673015056,-0.8035377769783988
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0554726748592147,1.7867480986308677,-0.4168051270725309
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6136142051994864,2.256197428691427,-0.3820944576674013
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1898974365266484,1.7788747023583207,0.05846836796174205
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.69464844938765,2.2822289733085226,1.4869887810343339
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.6643733599357784,0.6643733599357784,-0.6643733599357784
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8682585131221363,2.457544410365744,-0.06446288500358292
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.406054610563613,2.5919115739321508,1.4167032086268516
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.9901440462112556,2.8388739339459796,1.9751678140371216
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.516088097012953,2.005245206177924,-0.10159395700902396
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8732812538058106,2.193950007912138,-0.019493848130666378
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3866036716664585,2.349178975675214,0.7161422551414696
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.673458769634243,2.1680768186737462,-0.3163868162426112
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1291541050167764,1.7805677931157857,-0.5572695095759981
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.357357042128745,1.9964903702729555,-0.16340539663498027
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.543921875449899,2.1435863706192313,-0.3386769189696569
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7130403915103996,2.1598152152373804,0.03508668000281423
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.157741084746306,1.718931215305358,-0.01561354586155774
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3098662231626146,1.9308009098387804,-0.8344962307006106
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.305531615872644,1.7827814767368264,-0.670895769488768
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.8004876585452092,1.575396682288457,-0.5922999288928751
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.5115365466521555,2.4286525953420863,-2.4286525953420863
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2100869824789457,1.8412799788130745,-0.1340116615596325
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.241883102046605,2.4414554327614004,0.5305423740799767
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5842907167919167,2.0658219245189873,0.045450290736583056
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7801668875012617,2.3633999973052884,-0.5429609299329886
ridge_alpha_1,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5518013150098593,1.8763154332783285,0.2809693787895371
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,4.327938590796133,3.5082106277106893,3.41044821895011
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.6261333155924604,2.5873777667947406,1.6713333430497515
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,3.006793025349322,2.806835164057554,-2.806835164057554
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.4364367351076366,2.7833370517098555,2.0905505638479305
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,18.114705695122446,7.007141432097016,3.7046625608322916
ridge_alpha_1,F4_reduced_hydroclimate,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.4876182718442306,2.0674982745394055,-0.8068830197565173
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0596275437741425,1.8257471932413778,-0.4410098109801389
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5912843981259552,2.2520752989792996,-0.4096016904779925
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1858769400746074,1.778633719958672,0.05616099060554934
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.70587253587181,2.3147481207472045,1.5023564876154043
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.6326466881110386,0.6326466881110386,-0.6326466881110386
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8903619231772764,2.4709196582214785,-0.024206860537843763
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.438159348598588,2.628973799402964,1.4456217082183758
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.02414222995164,2.8606281797536766,1.9996391450221336
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5254434324994497,2.007162479217855,-0.10742361612251473
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8393226520475623,2.18236519701776,-0.02129925695367875
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4004260564382123,2.3625697511335098,0.7100733518551009
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.660374025991587,2.1534628879149538,-0.33912036849133975
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0804617446529807,1.7440724748354082,-0.5749318797832289
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.329411609865822,1.9705208052672918,-0.1654718977207477
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.522887837292396,2.124658597106859,-0.34286449637440436
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7189990363568084,2.164648029104056,0.023273432031818125
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1548222425654497,1.7135874060313678,-0.020454913090410917
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.287855172334792,1.9080165312249178,-0.8206718835477408
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.318701101834032,1.8013605684053986,-0.684440298535441
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.8166433601876002,1.5818717202117234,-0.5953144398422824
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.5363749122180437,2.4564827653550743,-2.4564827653550743
ridge_alpha_10,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1970593330293906,1.8315813167537023,-0.13933869091930373
ridge_alpha_10,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.261210188857962,2.4612446928653804,0.5279325248558175
ridge_alpha_10,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6015460265948382,2.0710179945467377,0.052095287235541854
ridge_alpha_10,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7564116772578826,2.3426531792267613,-0.564390346635641
ridge_alpha_10,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.511341346880227,1.8504192682213998,0.2759894033323753
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.9822012238028677,3.1940708820698727,3.0656648885274533
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.6822344070524093,2.623117349928383,1.7506905667696342
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.979827664779432,2.7870294148350943,-2.7870294148350943
ridge_alpha_10,F4_reduced_hydroclimate,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.4314853214351975,2.787794610580924,2.126392599243386
