river,year,season_window,seasonal_flux_TgC,seasonal_fraction_of_annual,seasonal_Q_volume_km3,seasonal_flow_weighted_DOC,n_days_with_flux,fraction_flux_from_low_confidence_days,annual_confidence_tier,cohort_core_2003_2024,cohort_high_confidence_only,cohort_sensitivity_only,cohort_exclude_from_trend,caveat_reason
Yukon,2001,spring_transition,0.003925578800823172,0.0027749225704321047,3.4893503999999997,1.125017080779331,30,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,may_july,1.020338123833188,0.7212590634286441,114.69790080000001,8.895874438123913,92,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,late_summer,0.32143819081871394,0.2272190002948535,60.83881919999999,5.283439012220625,61,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,fall_winter,0.06896057052076668,0.04874701370606116,26.92483200000001,2.561225656701252,92,0.035315715603253466,low,False,False,False,False,coverage_lt_0_90
Yukon,2002,winter,0.020997956905033942,0.016513897039838986,10.136361599999999,2.071547734153284,90,0.12813127907695804,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Yukon,2002,spring_transition,0.0007640112870869215,0.0006008586354038853,2.8649375999999998,0.26667641455329477,30,0.8939870347503348,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Yukon,2002,may_july,0.8018121116761504,0.6305871908110016,96.2899488,8.327059279484788,92,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Yukon,2002,late_summer,0.23476797357641072,0.18463387468725825,51.6420576,4.546061572426845,61,0.0,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Yukon,2002,fall_winter,0.21319045365386108,0.16766417882648454,44.248896,4.81798356401627,92,0.028621559630937016,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
Yukon,2003,winter,0.0383950874967041,0.03361669460800495,12.558067199999998,3.057404207608374,90,0.015976875273657293,high,True,True,False,False,meets_core_annual_criteria
Yukon,2003,spring_transition,0.0043285887077614575,0.0037898818354032077,3.5544095999999996,1.2178080736003438,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2003,may_july,0.6819505409147355,0.5970795892485559,90.3495168,7.547915750610193,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2003,late_summer,0.3181435556644099,0.2785495606226542,60.4742976,5.260806132362795,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2003,fall_winter,0.0993256754172927,0.08696427368536609,30.984768000000003,3.2056291471118126,92,0.04412390792681867,high,True,True,False,False,meets_core_annual_criteria
Yukon,2004,winter,0.0313449697089402,0.02933606522515753,11.7107424,2.676599709762599,91,0.01331267596714193,high,True,True,False,False,meets_core_annual_criteria
Yukon,2004,spring_transition,0.004390896935037878,0.004109483597506106,3.5980415999999997,1.2203574675287587,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2004,may_july,0.8467806518783554,0.7925103346907892,103.04720639999998,8.21740522097608,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2004,late_summer,0.138359757947449,0.12949225733421862,40.343961599999986,3.4295035108166503,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2004,fall_winter,0.0476027260264135,0.044551859152311385,24.025593599999997,1.981334023165137,92,0.053850749740996205,high,True,True,False,False,meets_core_annual_criteria
Yukon,2005,winter,0.018415188286921,0.009849341093341462,9.763804799999999,1.886066821709241,90,0.0610972441246876,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2005,spring_transition,0.011567872878507331,0.006187062761978547,4.3279488,2.6728303436741006,30,0.12320294425264013,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2005,may_july,1.4107389380120758,0.7545320079082632,139.8974976,10.084089867323545,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2005,late_summer,0.2137312311994054,0.11431388946904658,49.3324992,4.332463075363685,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2005,fall_winter,0.2152341032631267,0.11511769876736139,44.1242208,4.877912841536935,92,0.033095803620940174,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2006,winter,0.0402320075481825,0.028415645225774385,12.758688,3.1533028747303367,90,0.016716760341569947,high,True,True,False,False,meets_core_annual_criteria
Yukon,2006,spring_transition,0.003276050382523038,0.0023138563319279985,3.3683904,0.9725863078471383,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2006,may_july,0.9033849846969222,0.6380558364306389,106.3205568,8.496804492815887,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2006,late_summer,0.30151024140685934,0.2129550219807997,58.766688,5.1306318539997005,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2006,fall_winter,0.16743673045477,0.11825964003084641,38.5409664,4.344383291197781,92,0.011779513450072339,high,True,True,False,False,meets_core_annual_criteria
Yukon,2007,winter,0.016577949295783267,0.01581849798241386,9.4695264,1.7506629788568302,90,0.30182331385890276,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2007,spring_transition,0.0026833624325574394,0.00256043509774105,3.2317055999999997,0.8303239108654474,30,0.3039826743461255,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2007,may_july,0.5909484444215982,0.5638765452233212,82.989792,7.120736540966417,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2007,late_summer,0.2791346826857741,0.2663472626261299,56.4768288,4.942463814217866,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2007,fall_winter,0.15866589148853558,0.1513972590703784,38.1394656,4.160149834100972,92,0.03310727315827268,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count
Yukon,2008,winter,0.0322392078799863,0.02635867290290087,11.7883296,2.734841065182867,91,0.015488288633390338,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Yukon,2008,spring_transition,0.0013215533146834408,0.0010804977490501556,3.0010176,0.44036839860039484,30,0.9076131170230194,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Yukon,2008,may_july,0.7710606137083271,0.6304166833349764,96.19102079999999,8.01593129270889,92,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Yukon,2008,late_summer,0.29756479398897107,0.24328802064158234,58.24535040000001,5.108816273667299,61,0.0,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Yukon,2008,fall_winter,0.12091060835275501,0.09885612537147663,33.68088,3.5898886357114,92,0.061202735916270706,high,True,True,False,False,large_logQ_or_doy_extrapolation_day_count;point_prediction_clipped_days_present
Yukon,2009,winter,0.0467590945131839,0.035329702928628304,13.612406400000001,3.4350351539011204,90,0.012913543015959155,high,True,True,False,False,meets_core_annual_criteria
Yukon,2009,spring_transition,0.004997567842455201,0.003776005268661173,3.6639647999999996,1.3639781262244877,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2009,may_july,1.0291733280910675,0.7776110363572841,115.07961600000002,8.943141834007093,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2009,late_summer,0.142435925699246,0.10762011099038034,41.0705856,3.4680763280679687,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2009,fall_winter,0.1001406700159569,0.07566314445503255,31.2086304,3.208749270072467,92,0.053180084753985675,high,True,True,False,False,meets_core_annual_criteria
Yukon,2010,winter,0.0344339955381486,0.03680883617645825,12.0040704,2.8685266239485707,90,0.014501080956576883,high,True,True,False,False,meets_core_annual_criteria
Yukon,2010,spring_transition,0.002170435462345634,0.0023201258557563067,3.1681152,0.6850872917582764,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2010,may_july,0.5085800176140216,0.5436557175084451,75.229776,6.760355336084293,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2010,late_summer,0.33277328561290676,0.3557239629788784,62.013513599999996,5.366141447158865,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2010,fall_winter,0.057524044470346654,0.06149135748044342,25.221628800000005,2.2807426485616635,92,0.061408994720972415,high,True,True,False,False,meets_core_annual_criteria
Yukon,2011,winter,0.0323717416865629,0.025198359832010922,11.7617184,2.7522969506366923,90,0.011005635258951292,high,True,True,False,False,meets_core_annual_criteria
Yukon,2011,spring_transition,0.004428799511840966,0.003447404369024917,3.570912,1.2402432520997555,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2011,may_july,0.8006683976624801,0.6232451310703926,100.04541119999999,8.00304969572143,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2011,late_summer,0.33394841986292934,0.25994747303110033,62.06950080000001,5.380233698656276,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2011,fall_winter,0.11325917984353971,0.08816163169745632,32.71536,3.461957314348507,92,0.04402779044028485,high,True,True,False,False,meets_core_annual_criteria
Yukon,2012,winter,0.0372556136352337,0.024380506939421804,12.485059199999998,2.984015777453286,91,0.01291320228134211,high,True,True,False,False,meets_core_annual_criteria
Yukon,2012,spring_transition,0.004220537013412538,0.002761968517041861,3.567024,1.1832095924820418,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2012,may_july,0.9406156209307037,0.6155498040633929,111.51475200000002,8.434898558808685,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2012,late_summer,0.32885637300830717,0.2152074359236849,61.487164799999995,5.3483743164607604,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2012,fall_winter,0.2171420517237742,0.14210028455644727,43.61748480000001,4.978325841562013,92,0.025213362135693924,high,True,True,False,False,meets_core_annual_criteria
Yukon,2013,winter,0.0355119036199528,0.026647709974566176,12.1887936,2.913487978002783,90,0.013020087713929613,high,True,True,False,False,point_prediction_clipped_days_present
Yukon,2013,spring_transition,0.004530406731195549,0.0033995633107060633,3.5856,1.2635003154833266,30,0.0,high,True,True,False,False,point_prediction_clipped_days_present
Yukon,2013,may_july,0.7727698114912676,0.5798772725365614,93.79177920000001,8.239206229827765,92,0.0,high,True,True,False,False,point_prediction_clipped_days_present
Yukon,2013,late_summer,0.25300383705104834,0.18985106921727157,53.711856000000004,4.710390887461633,61,0.0,high,True,True,False,False,point_prediction_clipped_days_present
Yukon,2013,fall_winter,0.2668277712374393,0.2002243849608821,49.8561696,5.351950889493211,92,0.04216724066120254,high,True,True,False,False,point_prediction_clipped_days_present
Yukon,2014,winter,0.05490534504247151,0.03828295051780116,14.547340799999999,3.774253026537743,90,0.017564997425161214,high,True,True,False,False,meets_core_annual_criteria
Yukon,2014,spring_transition,0.0037812629229362136,0.002636499256339927,3.4580736000000005,1.0934593534785513,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2014,may_july,0.8613371248540089,0.6005704272402625,106.06127040000001,8.121127736878528,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2014,late_summer,0.35334412749821964,0.2463704715507432,63.9386784,5.526297013643347,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2014,fall_winter,0.16083050474673963,0.11213965143484077,38.6435232,4.161900660930011,92,0.04966917388130027,high,True,True,False,False,meets_core_annual_criteria
Yukon,2015,winter,0.0526709345022557,0.04046335964190677,14.349052799999999,3.6706906885352466,90,0.014299141786401102,high,True,True,False,False,meets_core_annual_criteria
Yukon,2015,spring_transition,0.0077572676352977,0.0059593609479651815,4.1055551999999995,1.8894564212166132,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2015,may_july,0.679715265969733,0.5221772410331877,87.92323199999998,7.730781165662079,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2015,late_summer,0.31620678403581354,0.24291934336391763,59.8088448,5.286956888955269,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2015,fall_winter,0.2453442924617712,0.18848069501300851,47.025273600000006,5.217285805685894,92,0.03318398512986596,high,True,True,False,False,meets_core_annual_criteria
Yukon,2016,winter,0.0639265874285774,0.04007057830203237,15.7647168,4.055041916679544,91,0.011849390566545012,high,True,True,False,False,meets_core_annual_criteria
Yukon,2016,spring_transition,0.010849612701459099,0.006800773712287875,4.602009600000001,2.3575815012338306,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2016,may_july,0.7900011284603496,0.4951899256632793,99.3334752,7.95302013616004,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2016,late_summer,0.5142562713177283,0.32234703925297276,79.16149440000001,6.4962931184600174,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2016,fall_winter,0.21631615887823077,0.1355916830694166,43.728249599999984,4.946828671555951,92,0.042412122941715105,high,True,True,False,False,meets_core_annual_criteria
Yukon,2017,winter,0.0451183286813373,0.04254698238793065,13.3989984,3.367291146280161,90,0.016788988514570752,high,True,True,False,False,meets_core_annual_criteria
Yukon,2017,spring_transition,0.0037808394930665965,0.003565365030678463,3.4585056000000005,1.093200338628244,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2017,may_july,0.5428911470829073,0.5119511459885773,76.9798944,7.052375835461159,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2017,late_summer,0.2584431007313246,0.2437141263090762,54.3068064,4.758944925388353,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2017,fall_winter,0.21020204027853512,0.19822238028372022,43.8333984,4.795476690179237,92,0.042577167717441106,high,True,True,False,False,meets_core_annual_criteria
Yukon,2018,winter,0.054741011140987894,0.03696542703272505,14.533862400000002,3.7664462229250226,90,0.014973364037752922,high,True,True,False,False,meets_core_annual_criteria
Yukon,2018,spring_transition,0.0062914117781893,0.004248455009727584,3.88584,1.6190609438862238,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2018,may_july,0.8898088360421961,0.6008687621256499,105.87136319999999,8.404622450749747,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2018,late_summer,0.3353769139200674,0.22647281410353995,61.934976000000006,5.41498415887124,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2018,fall_winter,0.1946523468213529,0.13144454172834552,42.273273599999996,4.604619662607753,92,0.050718519472316016,high,True,True,False,False,meets_core_annual_criteria
Yukon,2019,winter,0.05897289083996879,0.046650503529735605,15.1034112,3.9046073803495114,90,0.0155114166447565,high,True,True,False,False,meets_core_annual_criteria
Yukon,2019,spring_transition,0.0202250770464424,0.01599904659082395,5.812905600000001,3.4793403571603796,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2019,may_july,0.7279386826208152,0.5758358730486036,92.38000319999999,7.879829588713628,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2019,late_summer,0.2456304297810395,0.19430594410923271,52.794374399999995,4.652587185142255,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2019,fall_winter,0.21137556293910909,0.16720863272158998,44.3734848,4.763555620925983,92,0.05250699864244714,high,True,True,False,False,meets_core_annual_criteria
Yukon,2020,winter,0.055626798809862696,0.029803812559317727,14.751590400000001,3.7709018011961186,91,0.017697547757478622,high,True,True,False,False,meets_core_annual_criteria
Yukon,2020,spring_transition,0.0122784809037423,0.00657858354601946,4.8066912,2.554455943361619,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2020,may_july,1.176593865589516,0.6303972865369272,129.0715776,9.115824625897503,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2020,late_summer,0.3888185045357624,0.20832178152814138,67.49110079999998,5.761033675950439,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2020,fall_winter,0.23311466311267715,0.12489853582958456,46.2403296,5.041371139203148,92,0.08581848712555211,high,True,True,False,False,meets_core_annual_criteria
Yukon,2021,winter,0.07628333316854649,0.051732731747243445,16.8182784,4.535739708563205,90,0.020891316506658694,high,True,True,False,False,meets_core_annual_criteria
Yukon,2021,spring_transition,0.0071424670065183,0.004843775361065395,4.0202784000000005,1.7766100493239476,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2021,may_july,0.8595582305894774,0.5829228157344811,104.404032,8.232998420879778,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2021,late_summer,0.34293073389134054,0.23256382393632735,62.998992,5.44343207731552,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2021,fall_winter,0.18865134836617442,0.12793685322087023,41.94858240000001,4.497204376712842,92,0.06672842521761972,high,True,True,False,False,meets_core_annual_criteria
Yukon,2022,winter,0.0542398360926353,0.03082092715609392,14.469753599999999,3.7484975620207193,90,0.019982132934383303,high,True,True,False,False,meets_core_annual_criteria
Yukon,2022,spring_transition,0.0049630436565767,0.0028201708934115707,3.6618047999999996,1.3553545116818653,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2022,may_july,0.9758940554411808,0.5545363290450965,113.0399712,8.633176787656376,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2022,late_summer,0.39307641454379116,0.22335944228780105,67.9224096,5.787138837662701,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2022,fall_winter,0.33166456227718166,0.18846313061758616,56.2761216,5.893522027594496,92,0.051673954976169355,high,True,True,False,False,meets_core_annual_criteria
Yukon,2023,winter,0.09758198644377149,0.052607166094472316,19.293379200000004,5.057796533837668,90,0.015576616772596138,high,True,True,False,False,meets_core_annual_criteria
Yukon,2023,spring_transition,0.0124194521245549,0.006695417920143286,4.7857823999999995,2.5950724639207143,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2023,may_july,1.1380611794451967,0.6135371462974143,122.1785856,9.314735261145472,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2023,late_summer,0.37876392058914815,0.20419441340752362,66.14559360000001,5.726215458578191,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2023,fall_winter,0.22809159685690153,0.12296585628043785,46.0371168,4.9545152414259315,92,0.07241228726873875,high,True,True,False,False,meets_core_annual_criteria
Yukon,2024,winter,0.08720348446895182,0.05344312580814808,18.2828448,4.769689040348706,91,0.016869626832609785,high,True,True,False,False,meets_core_annual_criteria
Yukon,2024,spring_transition,0.0121351030950402,0.007437063385167685,4.782931199999999,2.5371686498525627,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2024,may_july,0.7839480343122899,0.48044678122603107,97.8513696,8.011620455768197,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2024,late_summer,0.4357550511956115,0.26705483346682823,71.88272640000001,6.062027318925042,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yukon,2024,fall_winter,0.3126646156283008,0.19161819611381398,54.296784,5.7584371042731615,92,0.09674329486388607,high,True,True,False,False,meets_core_annual_criteria
Yukon,2025,winter,0.0989378207008664,0.0656167538357457,19.2973536,5.1270149654547055,90,0.023164174573049097,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Yukon,2025,spring_transition,0.0118039555523001,0.007828525434223322,4.701455999999999,2.5107021212793574,30,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Yukon,2025,may_july,0.9447140289905858,0.6265457177682502,110.89681920000001,8.518855958229237,92,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Yukon,2025,late_summer,0.4050001024090258,0.2686009438551553,68.37696,5.923049261169677,61,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
Yukon,2025,fall_winter,0.0473574923903008,0.031408059106615795,7.050931199999999,6.716487659147946,6,0.0,high,False,True,False,False,outside_core_2003_2024_period;outside_training_year_range
